# 1st line: number of mesh points
# rho and r_seitz are calculated from total density
# zeta and r_seitz only correct of rho > 1d-12

# abcissa rho drho ddrho zeta r_seitz
1000
  2.462477732966E-006  4.515806015052E+005 -3.545840520848E+007  2.877842457974E+009 -7.917498218997E-007  1.879873643687E-002
  9.849959442330E-006  4.513187316982E+005 -3.543715173176E+007  2.876074300448E+009 -7.917385399855E-007  1.880237161331E-002
  2.216259066178E-005  4.508826250507E+005 -3.540175781992E+007  2.873129810513E+009 -7.917196849154E-007  1.880843172482E-002
  3.940061395432E-005  4.502727953953E+005 -3.535226623596E+007  2.869012641732E+009 -7.916931748898E-007  1.881691899840E-002
  6.156436892224E-005  4.494899606715E+005 -3.528873672612E+007  2.863727898418E+009 -7.916588981699E-007  1.882783655351E-002
  8.865429222131E-005  4.485350415047E+005 -3.521124589842E+007  2.857282124989E+009 -7.916167089059E-007  1.884118840374E-002
  1.206709175794E-004  4.474091593863E+005 -3.511988706700E+007  2.849683292345E+009 -7.915664285652E-007  1.885697945892E-002
  1.576148758184E-004  4.461136344586E+005 -3.501477006283E+007  2.840940781292E+009 -7.915078446201E-007  1.887521552780E-002
  1.994868948811E-004  4.446499829131E+005 -3.489602101131E+007  2.831065363070E+009 -7.914407182853E-007  1.889590332106E-002
  2.462877998613E-004  4.430199140076E+005 -3.476378207733E+007  2.820069177042E+009 -7.913647681455E-007  1.891905045497E-002
  2.980185130383E-004  4.412253267104E+005 -3.461821117860E+007  2.807965705602E+009 -7.912796801599E-007  1.894466545535E-002
  3.546800539158E-004  4.392683059824E+005 -3.445948166800E+007  2.794769746384E+009 -7.911851125294E-007  1.897275776215E-002
  4.162735392647E-004  4.371511187062E+005 -3.428778198597E+007  2.780497381843E+009 -7.910806796710E-007  1.900333773446E-002
  4.828001831694E-004  4.348762092735E+005 -3.410331528373E+007  2.765165946308E+009 -7.909659697092E-007  1.903641665596E-002
  5.542612970792E-004  4.324461948434E+005 -3.390629901856E+007  2.748793990589E+009 -7.908405280172E-007  1.907200674092E-002
  6.306582898628E-004  4.298638602844E+005 -3.369696452225E+007  2.731401244248E+009 -7.907038638639E-007  1.911012114063E-002
