# Reference      Predicted      Error          
-0.12530        -0.10988        0.01542        
0.12530         0.10988         0.01541        
0.12530         0.10988         0.01542        
-0.12530        -0.10988        0.01542        
0.00000         -0.00000        0.00000        
-0.00000        -0.00000        0.00000        
-0.00000        -0.00000        0.00000        
0.00000         -0.00000        0.00000        
-0.00000        -0.00000        0.00000        
0.00000         -0.00000        0.00000        
0.00000         -0.00000        0.00000        
-0.00000        -0.00000        0.00000        
-0.00000        -0.00000        0.00000        
-0.00000        -0.00000        0.00000        
0.00000         -0.00000        0.00000        
-0.00000        -0.00000        0.00000        
0.00000         0.00001         0.00001        
-0.00000        0.00001         0.00001        
-0.00000        0.00001         0.00001        
0.00000         0.00001         0.00001        
0.00000         -0.00000        0.00000        
0.00000         -0.00000        0.00000        
0.00000         -0.00000        0.00000        
0.00000         -0.00000        0.00000        
0.00000         0.00000         0.00000        
0.00000         0.00000         0.00000        
0.00000         0.00000         0.00000        
0.00000         0.00000         0.00000        
0.00000         -0.00000        0.00000        
0.00000         -0.00000        0.00000        
0.00000         -0.00000        0.00000        
0.00000         -0.00000        0.00000        
0.00000         -0.00001        0.00001        
0.00000         -0.00001        0.00001        
0.00000         -0.00001        0.00001        
0.00000         -0.00001        0.00001        
-0.04628        -0.04645        0.00018        
0.04628         0.04645         0.00018        
0.04628         0.04645         0.00018        
-0.04628        -0.04645        0.00018        
0.04628         0.04645         0.00018        
-0.04628        -0.04645        0.00018        
-0.04628        -0.04645        0.00018        
0.04628         0.04645         0.00018        
0.00000         -0.00000        0.00000        
0.00000         -0.00000        0.00000        
0.00000         -0.00000        0.00000        
0.00000         -0.00000        0.00000        
0.00000         -0.00000        0.00000        
0.00000         -0.00000        0.00000        
0.00000         -0.00000        0.00000        
0.00000         -0.00000        0.00000        
0.00000         -0.00000        0.00000        
0.00000         -0.00000        0.00000        
0.00000         -0.00000        0.00000        
0.00000         -0.00000        0.00000        
0.00000         0.00001         0.00001        
0.00000         0.00001         0.00001        
0.00000         0.00001         0.00001        
0.00000         0.00001         0.00001        
0.00000         -0.00000        0.00000        
0.00000         -0.00000        0.00000        
-0.00000        -0.00000        0.00000        
-0.00000        -0.00000        0.00000        
-0.00000        0.00000         0.00000        
-0.00000        0.00000         0.00000        
0.00000         0.00000         0.00000        
-0.00000        0.00000         0.00000        
-0.00000        -0.00000        0.00000        
0.00000         -0.00000        0.00000        
0.00000         -0.00000        0.00000        
0.00000         0.00000         0.00000        
-0.00000        -0.00001        0.00001        
-0.00000        -0.00001        0.00001        
0.00000         -0.00001        0.00001        
0.00000         -0.00001        0.00001        
-0.04541        -0.03369        0.01172        
0.04541         0.03369         0.01172        
0.04541         0.03369         0.01172        
-0.04541        -0.03369        0.01172        
0.04541         0.03369         0.01173        
-0.04541        -0.03369        0.01172        
-0.04541        -0.03369        0.01172        
0.04541         0.03369         0.01173        
-0.00000        -0.00000        0.00000        
0.00000         -0.00000        0.00000        
-0.00000        -0.00000        0.00000        
0.00000         -0.00000        0.00000        
0.00000         -0.00000        0.00000        
0.00000         -0.00000        0.00000        
0.00000         -0.00000        0.00000        
-0.00000        -0.00000        0.00000        
-0.00000        -0.00000        0.00000        
-0.00000        -0.00000        0.00000        
-0.00000        -0.00000        0.00000        
-0.00000        -0.00000        0.00000        
0.00000         0.00001         0.00001        
0.00000         0.00001         0.00001        
-0.00000        0.00001         0.00001        
0.00000         0.00001         0.00001        
-0.00000        -0.00000        0.00000        
-0.00000        -0.00000        0.00000        
-0.00000        -0.00000        0.00000        
-0.00000        -0.00000        0.00000        
-0.00000        0.00000         0.00000        
-0.00000        0.00000         0.00000        
-0.00000        0.00000         0.00000        
-0.00000        0.00000         0.00000        
-0.00000        -0.00000        0.00000        
-0.00000        -0.00000        0.00000        
-0.00000        -0.00000        0.00000        
-0.00000        -0.00000        0.00000        
-0.00000        -0.00001        0.00001        
-0.00000        -0.00001        0.00001        
-0.00000        -0.00001        0.00001        
-0.00000        -0.00001        0.00001        
0.00482         0.01967         0.01485        
0.00482         0.01967         0.01486        
-0.00482        -0.01967        0.01485        
-0.00482        -0.01967        0.01485        
-0.00482        -0.01968        0.01486        
-0.00482        -0.01968        0.01486        
0.00482         0.01967         0.01486        
0.00482         0.01968         0.01486        
-0.00000        -0.00000        0.00000        
-0.00000        -0.00000        0.00000        
-0.00000        -0.00000        0.00000        
-0.00000        -0.00000        0.00000        
-0.00000        -0.00000        0.00000        
-0.00000        -0.00000        0.00000        
-0.00000        -0.00000        0.00000        
-0.00000        -0.00000        0.00000        
-0.00000        -0.00000        0.00000        
-0.00000        -0.00000        0.00000        
-0.00000        -0.00000        0.00000        
-0.00000        -0.00000        0.00000        
-0.00000        0.00001         0.00001        
-0.00000        0.00001         0.00001        
-0.00000        0.00001         0.00001        
-0.00000        0.00001         0.00001        
0.00000         -0.00000        0.00000        
0.00000         -0.00000        0.00000        
0.00000         -0.00000        0.00000        
0.00000         -0.00000        0.00000        
0.00000         0.00000         0.00000        
0.00000         0.00000         0.00000        
0.00000         0.00000         0.00000        
0.00000         0.00000         0.00000        
0.00000         -0.00000        0.00000        
0.00000         -0.00000        0.00000        
0.00000         -0.00000        0.00000        
0.00000         -0.00000        0.00000        
0.00000         -0.00001        0.00001        
0.00000         -0.00001        0.00001        
0.00000         -0.00001        0.00001        
0.00000         -0.00001        0.00001        
-0.08765        -0.05638        0.03127        
-0.08765        -0.05638        0.03127        
0.08765         0.05638         0.03127        
0.08765         0.05638         0.03127        
0.08765         0.05638         0.03127        
0.08765         0.05638         0.03127        
-0.08765        -0.05638        0.03127        
-0.08765        -0.05638        0.03127        
0.00000         -0.00000        0.00000        
0.00000         -0.00000        0.00000        
0.00000         -0.00000        0.00000        
0.00000         -0.00000        0.00000        
0.00000         -0.00000        0.00000        
0.00000         -0.00000        0.00000        
0.00000         -0.00000        0.00000        
0.00000         -0.00000        0.00000        
0.00000         -0.00000        0.00000        
0.00000         -0.00000        0.00000        
0.00000         -0.00000        0.00000        
0.00000         -0.00000        0.00000        
0.00000         0.00001         0.00001        
0.00000         0.00001         0.00001        
0.00000         0.00001         0.00001        
0.00000         0.00001         0.00001        
-0.00000        -0.00000        0.00000        
-0.00000        -0.00000        0.00000        
-0.00000        -0.00000        0.00000        
-0.00000        -0.00000        0.00000        
-0.00000        0.00000         0.00000        
-0.00000        0.00000         0.00000        
-0.00000        0.00000         0.00000        
-0.00000        0.00000         0.00000        
-0.00000        -0.00000        0.00000        
-0.00000        -0.00000        0.00000        
-0.00000        -0.00000        0.00000        
-0.00000        -0.00000        0.00000        
-0.00000        -0.00001        0.00001        
-0.00000        -0.00001        0.00001        
-0.00000        -0.00001        0.00001        
-0.00000        -0.00001        0.00001        
-0.06276        -0.05381        0.00895        
-0.06276        -0.05381        0.00895        
0.06276         0.05380         0.00895        
0.06276         0.05380         0.00895        
0.06276         0.05380         0.00895        
0.06276         0.05380         0.00895        
-0.06276        -0.05380        0.00895        
-0.06276        -0.05381        0.00895        
-0.00000        -0.00000        0.00000        
-0.00000        -0.00000        0.00000        
-0.00000        -0.00000        0.00000        
-0.00000        -0.00000        0.00000        
-0.00000        -0.00000        0.00000        
-0.00000        -0.00000        0.00000        
-0.00000        -0.00000        0.00000        
-0.00000        -0.00000        0.00000        
-0.00000        -0.00000        0.00000        
-0.00000        -0.00000        0.00000        
-0.00000        -0.00000        0.00000        
-0.00000        -0.00000        0.00000        
-0.00000        0.00001         0.00001        
-0.00000        0.00001         0.00001        
-0.00000        0.00001         0.00001        
-0.00000        0.00001         0.00001        
-0.00000        -0.00000        0.00000        
-0.00000        -0.00000        0.00000        
-0.00000        -0.00001        0.00001        
-0.00000        -0.00001        0.00001        
-0.00000        0.00001         0.00001        
-0.00000        0.00001         0.00001        
-0.00000        0.00000         0.00000        
-0.00000        0.00000         0.00000        
-0.00000        -0.00000        0.00000        
-0.00000        -0.00000        0.00000        
-0.00000        -0.00000        0.00000        
-0.00000        -0.00000        0.00000        
-0.00000        -0.00001        0.00001        
-0.00000        -0.00001        0.00001        
-0.00000        -0.00001        0.00001        
-0.00000        -0.00001        0.00001        
0.53533         0.49940         0.03593        
0.53533         0.49941         0.03592        
-0.53533        -0.49940        0.03593        
-0.53533        -0.49941        0.03592        
-0.53533        -0.49941        0.03592        
-0.53533        -0.49942        0.03591        
0.53533         0.49941         0.03592        
0.53533         0.49942         0.03591        
-0.00000        -0.00000        0.00000        
-0.00000        -0.00000        0.00000        
-0.00000        -0.00000        0.00000        
-0.00000        -0.00000        0.00000        
-0.00000        -0.00000        0.00000        
-0.00000        -0.00000        0.00000        
-0.00000        -0.00000        0.00000        
-0.00000        -0.00000        0.00000        
-0.00000        -0.00000        0.00000        
-0.00000        -0.00000        0.00000        
-0.00000        -0.00000        0.00000        
-0.00000        -0.00000        0.00000        
-0.00000        0.00001         0.00001        
-0.00000        0.00001         0.00001        
-0.00000        0.00001         0.00001        
-0.00000        0.00001         0.00001        
-0.00000        -0.00000        0.00000        
-0.00000        -0.00000        0.00000        
0.00000         -0.00000        0.00000        
0.00000         -0.00000        0.00000        
-0.00000        0.00000         0.00000        
-0.00000        0.00000         0.00000        
0.00000         0.00000         0.00000        
0.00000         0.00000         0.00000        
-0.00000        -0.00000        0.00000        
-0.00000        -0.00000        0.00000        
-0.00000        -0.00000        0.00000        
-0.00000        -0.00000        0.00000        
0.00000         -0.00001        0.00001        
0.00000         -0.00001        0.00001        
0.00000         -0.00001        0.00001        
-0.00000        -0.00001        0.00001        
0.29127         0.26711         0.02417        
0.29127         0.26711         0.02416        
-0.29127        -0.26710        0.02417        
-0.29127        -0.26711        0.02416        
-0.29127        -0.26710        0.02417        
-0.29127        -0.26711        0.02416        
0.29127         0.26710         0.02417        
0.29127         0.26711         0.02416        
0.00000         -0.00000        0.00000        
-0.00000        -0.00000        0.00000        
0.00000         -0.00000        0.00000        
0.00000         -0.00000        0.00000        
0.00000         -0.00000        0.00000        
0.00000         -0.00000        0.00000        
0.00000         -0.00000        0.00000        
-0.00000        -0.00000        0.00000        
0.00000         -0.00000        0.00000        
0.00000         -0.00000        0.00000        
-0.00000        -0.00000        0.00000        
-0.00000        -0.00000        0.00000        
-0.00000        0.00001         0.00001        
-0.00000        0.00001         0.00001        
0.00000         0.00001         0.00001        
0.00000         0.00001         0.00001        
-0.00000        -0.00000        0.00000        
-0.00000        -0.00000        0.00000        
-0.00000        -0.00000        0.00000        
-0.00000        -0.00000        0.00000        
-0.00000        0.00000         0.00000        
-0.00000        0.00000         0.00000        
-0.00000        0.00000         0.00000        
-0.00000        0.00000         0.00000        
-0.00000        0.00000         0.00000        
-0.00000        0.00000         0.00000        
-0.00000        -0.00000        0.00000        
-0.00000        -0.00000        0.00000        
-0.00000        -0.00001        0.00001        
-0.00000        -0.00001        0.00001        
-0.00000        -0.00001        0.00001        
-0.00000        -0.00001        0.00001        
0.12989         0.10987         0.02001        
0.12989         0.10988         0.02001        
-0.12989        -0.10988        0.02000        
-0.12989        -0.10988        0.02000        
-0.12989        -0.10988        0.02001        
-0.12989        -0.10988        0.02000        
0.12989         0.10988         0.02001        
0.12989         0.10988         0.02000        
-0.00000        0.00000         0.00000        
-0.00000        0.00000         0.00000        
-0.00000        -0.00000        0.00000        
-0.00000        -0.00000        0.00000        
-0.00000        -0.00000        0.00000        
-0.00000        -0.00000        0.00000        
-0.00000        -0.00000        0.00000        
-0.00000        -0.00000        0.00000        
-0.00000        -0.00000        0.00000        
-0.00000        -0.00000        0.00000        
-0.00000        -0.00000        0.00000        
-0.00000        -0.00000        0.00000        
-0.00000        0.00001         0.00001        
-0.00000        0.00001         0.00001        
-0.00000        0.00001         0.00001        
-0.00000        0.00001         0.00001        
-0.00000        -0.00000        0.00000        
-0.00000        -0.00000        0.00000        
-0.00000        -0.00000        0.00000        
-0.00000        -0.00000        0.00000        
-0.00000        0.00000         0.00000        
-0.00000        0.00000         0.00000        
-0.00000        0.00000         0.00000        
-0.00000        0.00000         0.00000        
-0.00000        -0.00000        0.00000        
-0.00000        -0.00000        0.00000        
-0.00000        -0.00000        0.00000        
-0.00000        -0.00000        0.00000        
-0.00000        -0.00001        0.00001        
-0.00000        -0.00001        0.00001        
-0.00000        -0.00001        0.00001        
-0.00000        -0.00001        0.00001        
-0.04542        -0.04645        0.00104        
-0.04542        -0.04645        0.00104        
0.04542         0.04645         0.00104        
0.04542         0.04645         0.00104        
0.04542         0.04645         0.00103        
0.04542         0.04645         0.00103        
-0.04542        -0.04645        0.00103        
-0.04542        -0.04645        0.00103        
-0.00000        -0.00000        0.00000        
-0.00000        -0.00000        0.00000        
-0.00000        -0.00000        0.00000        
-0.00000        -0.00000        0.00000        
-0.00000        -0.00000        0.00000        
-0.00000        -0.00000        0.00000        
-0.00000        -0.00000        0.00000        
-0.00000        -0.00000        0.00000        
-0.00000        -0.00000        0.00000        
-0.00000        -0.00000        0.00000        
-0.00000        -0.00000        0.00000        
-0.00000        -0.00000        0.00000        
-0.00000        0.00001         0.00001        
-0.00000        0.00001         0.00001        
-0.00000        0.00001         0.00001        
-0.00000        0.00001         0.00001        
0.00000         -0.00000        0.00000        
0.00000         -0.00000        0.00000        
0.00000         -0.00000        0.00000        
0.00000         -0.00000        0.00000        
0.00000         0.00000         0.00000        
0.00000         0.00000         0.00000        
0.00000         0.00000         0.00000        
0.00000         0.00000         0.00000        
0.00000         -0.00000        0.00000        
0.00000         -0.00000        0.00000        
0.00000         -0.00000        0.00000        
0.00000         -0.00000        0.00000        
0.00000         -0.00001        0.00001        
0.00000         -0.00001        0.00001        
0.00000         -0.00001        0.00001        
0.00000         -0.00001        0.00001        
-0.04254        -0.03369        0.00886        
-0.04254        -0.03369        0.00886        
0.04254         0.03369         0.00885        
0.04254         0.03369         0.00885        
0.04254         0.03369         0.00886        
0.04254         0.03369         0.00886        
-0.04254        -0.03369        0.00885        
-0.04254        -0.03369        0.00885        
0.00000         -0.00000        0.00000        
0.00000         -0.00000        0.00000        
0.00000         -0.00000        0.00000        
0.00000         -0.00000        0.00000        
0.00000         -0.00000        0.00000        
0.00000         -0.00000        0.00000        
0.00000         -0.00000        0.00000        
0.00000         -0.00000        0.00000        
0.00000         -0.00000        0.00000        
0.00000         -0.00000        0.00000        
0.00000         -0.00000        0.00000        
0.00000         -0.00000        0.00000        
0.00000         0.00001         0.00001        
0.00000         0.00001         0.00001        
0.00000         0.00001         0.00001        
0.00000         0.00001         0.00001        
-0.83674        -0.85301        0.01627        
0.83674         0.85301         0.01627        
-0.53146        -0.55371        0.02225        
0.53146         0.55367         0.02221        
-0.53146        -0.55365        0.02219        
0.53146         0.55373         0.02227        
-0.83674        -0.85304        0.01630        
0.83674         0.85303         0.01629        
0.00000         -0.00000        0.00000        
0.00000         0.00000         0.00000        
0.00000         -0.00000        0.00000        
0.00000         -0.00000        0.00000        
-0.00000        -0.00001        0.00001        
-0.00000        -0.00001        0.00001        
-0.00000        -0.00001        0.00001        
0.00000         -0.00001        0.00001        
0.70694         0.69021         0.01673        
0.70694         0.69021         0.01673        
-0.70694        -0.69021        0.01673        
-0.70694        -0.69023        0.01671        
-0.70694        -0.69023        0.01671        
-0.70694        -0.69025        0.01669        
0.70694         0.69023         0.01671        
0.70694         0.69023         0.01671        
-0.82458        -0.80465        0.01993        
0.82458         0.80465         0.01993        
0.90579         0.89643         0.00936        
-0.90579        -0.89640        0.00939        
0.90579         0.89640         0.00939        
-0.90579        -0.89642        0.00936        
-0.82458        -0.80467        0.01991        
0.82458         0.80467         0.01991        
-0.00914        -0.01529        0.00615        
-0.00914        -0.01529        0.00615        
0.00914         0.01529         0.00615        
0.00914         0.01529         0.00615        
0.00914         0.01530         0.00616        
0.00914         0.01530         0.00616        
-0.00914        -0.01528        0.00614        
-0.00914        -0.01528        0.00614        
-0.15988        -0.13163        0.02825        
0.15988         0.13163         0.02825        
-0.11485        -0.06989        0.04495        
0.11485         0.06988         0.04497        
-0.11485        -0.06988        0.04496        
0.11485         0.06988         0.04496        
-0.15988        -0.13163        0.02825        
0.15988         0.13163         0.02825        
0.00000         -0.00000        0.00000        
-0.00000        -0.00000        0.00000        
0.00000         0.00000         0.00000        
0.00000         -0.00000        0.00000        
-0.00000        -0.00001        0.00001        
0.00000         -0.00001        0.00001        
-0.00000        -0.00001        0.00001        
0.00000         -0.00001        0.00001        
0.05266         0.05990         0.00724        
0.05266         0.05990         0.00724        
-0.05266        -0.05989        0.00723        
-0.05266        -0.05990        0.00724        
-0.05266        -0.05989        0.00723        
-0.05266        -0.05990        0.00724        
0.05266         0.05990         0.00724        
0.05266         0.05990         0.00724        
-0.06376        -0.08146        0.01770        
0.06376         0.08145         0.01770        
0.10428         0.11484         0.01057        
-0.10428        -0.11485        0.01058        
0.10428         0.11485         0.01058        
-0.10428        -0.11484        0.01057        
-0.06376        -0.08146        0.01770        
0.06376         0.08146         0.01770        
-0.00064        -0.00016        0.00048        
-0.00064        -0.00016        0.00048        
0.00064         0.00016         0.00048        
0.00064         0.00016         0.00048        
0.00064         0.00017         0.00047        
0.00064         0.00017         0.00047        
-0.00064        -0.00015        0.00049        
-0.00064        -0.00015        0.00049        
-0.05414        -0.01584        0.03830        
0.05414         0.01584         0.03830        
-0.04227        -0.00993        0.03233        
0.04227         0.00993         0.03234        
-0.04227        -0.00993        0.03234        
0.04227         0.00993         0.03233        
-0.05414        -0.01584        0.03830        
0.05414         0.01584         0.03830        
0.00000         -0.00000        0.00000        
0.00000         -0.00000        0.00000        
0.00000         -0.00000        0.00000        
0.00000         -0.00000        0.00000        
0.00000         -0.00001        0.00001        
0.00000         -0.00001        0.00001        
0.00000         -0.00001        0.00001        
0.00000         -0.00001        0.00001        
-0.03201        -0.03476        0.00275        
-0.03201        -0.03476        0.00275        
0.03201         0.03476         0.00275        
0.03201         0.03476         0.00275        
0.03201         0.03476         0.00275        
0.03201         0.03476         0.00275        
-0.03201        -0.03476        0.00275        
-0.03201        -0.03476        0.00275        
0.04409         0.04078         0.00330        
-0.04409        -0.04078        0.00330        
-0.02271        -0.01639        0.00632        
0.02271         0.01639         0.00632        
-0.02271        -0.01639        0.00632        
0.02271         0.01639         0.00632        
0.04409         0.04078         0.00331        
-0.04409        -0.04078        0.00331        
-0.00035        -0.00001        0.00035        
-0.00035        -0.00001        0.00035        
0.00035         0.00000         0.00035        
0.00035         0.00000         0.00035        
0.00035         0.00001         0.00034        
0.00035         0.00001         0.00034        
-0.00035        0.00001         0.00036        
-0.00035        0.00001         0.00036        
-5.55059        -5.50833        0.04226        
5.55059         5.50833         0.04226        
-3.10443        -3.16287        0.05844        
3.10443         3.16248         0.05804        
-3.10443        -3.16257        0.05814        
3.10443         3.16274         0.05831        
-5.55059        -5.50822        0.04237        
5.55059         5.50819         0.04240        
0.00000         0.00000         0.00000        
0.00000         0.00000         0.00000        
0.00000         0.00000         0.00000        
0.00000         0.00000         0.00000        
0.00000         -0.00000        0.00000        
0.00000         -0.00000        0.00000        
0.00000         -0.00000        0.00000        
0.00000         -0.00000        0.00000        
4.48983         4.49781         0.00798        
4.48983         4.49781         0.00798        
-4.48983        -4.49772        0.00789        
-4.48983        -4.49781        0.00798        
-4.48983        -4.49780        0.00797        
-4.48983        -4.49789        0.00806        
4.48983         4.49790         0.00807        
4.48983         4.49790         0.00807        
-5.54220        -5.63457        0.09237        
5.54220         5.63460         0.09240        
5.72505         5.71514         0.00991        
-5.72505        -5.71525        0.00980        
5.72505         5.71525         0.00980        
-5.72505        -5.71511        0.00994        
-5.54220        -5.63470        0.09250        
5.54220         5.63471         0.09251        
-0.08552        0.01308         0.09860        
-0.08552        0.01308         0.09860        
0.08552         -0.01308        0.09860        
0.08552         -0.01308        0.09860        
0.08552         -0.01308        0.09860        
0.08552         -0.01308        0.09860        
-0.08552        0.01308         0.09860        
-0.08552        0.01308         0.09860        
-3.13298        -3.06776        0.06522        
3.13298         3.06778         0.06520        
-1.82481        -2.01714        0.19233        
1.82481         2.01702         0.19221        
-1.82481        -2.01702        0.19221        
1.82481         2.01714         0.19233        
-3.13298        -3.06778        0.06520        
3.13298         3.06776         0.06522        
0.00000         0.00000         0.00000        
0.00000         0.00000         0.00000        
0.00000         0.00000         0.00000        
0.00000         0.00000         0.00000        
0.00000         -0.00000        0.00000        
-0.00000        -0.00000        0.00000        
-0.00000        -0.00000        0.00000        
0.00000         -0.00000        0.00000        
2.62923         2.63561         0.00638        
2.62923         2.63567         0.00643        
-2.62923        -2.63561        0.00638        
-2.62923        -2.63567        0.00643        
-2.62923        -2.63561        0.00637        
-2.62923        -2.63566        0.00643        
2.62923         2.63561         0.00638        
2.62923         2.63566         0.00643        
-3.19979        -3.11074        0.08905        
3.19979         3.11074         0.08905        
3.34433         3.22959         0.11474        
-3.34433        -3.22959        0.11474        
3.34433         3.22957         0.11476        
-3.34433        -3.22957        0.11476        
-3.19979        -3.11086        0.08893        
3.19979         3.11086         0.08893        
-0.04964        -0.01116        0.03848        
-0.04964        -0.01116        0.03848        
0.04964         0.01116         0.03848        
0.04964         0.01116         0.03848        
0.04964         0.01116         0.03848        
0.04964         0.01116         0.03848        
-0.04964        -0.01116        0.03848        
-0.04964        -0.01116        0.03848        
-1.67408        -1.68220        0.00812        
1.67408         1.68221         0.00813        
-1.00979        -1.08520        0.07542        
1.00979         1.08512         0.07533        
-1.00979        -1.08506        0.07527        
1.00979         1.08520         0.07542        
-1.67408        -1.68221        0.00813        
1.67408         1.68220         0.00812        
0.00000         0.00000         0.00000        
0.00000         0.00000         0.00000        
0.00000         0.00000         0.00000        
0.00000         0.00000         0.00000        
0.00000         -0.00000        0.00000        
0.00000         -0.00000        0.00000        
0.00000         -0.00000        0.00000        
0.00000         -0.00000        0.00000        
1.44541         1.42520         0.02022        
1.44541         1.42523         0.02018        
-1.44541        -1.42523        0.02018        
-1.44541        -1.42527        0.02015        
-1.44541        -1.42523        0.02019        
-1.44541        -1.42526        0.02015        
1.44541         1.42523         0.02018        
1.44541         1.42526         0.02015        
-1.71958        -1.67567        0.04391        
1.71958         1.67567         0.04391        
1.82567         1.78816         0.03751        
-1.82567        -1.78816        0.03751        
1.82567         1.78815         0.03751        
-1.82567        -1.78815        0.03751        
-1.71958        -1.67575        0.04383        
1.71958         1.67575         0.04383        
-0.02292        -0.01545        0.00747        
-0.02292        -0.01545        0.00747        
0.02292         0.01545         0.00747        
0.02292         0.01545         0.00747        
0.02292         0.01546         0.00746        
0.02292         0.01546         0.00746        
-0.02292        -0.01545        0.00747        
-0.02292        -0.01545        0.00747        
-0.01067        -0.00000        0.01067        
0.01067         0.00000         0.01067        
-0.00923        -0.00000        0.00923        
0.00923         0.00000         0.00923        
-0.00923        -0.00000        0.00923        
0.00923         0.00000         0.00923        
-0.01067        -0.00000        0.01067        
0.01067         0.00000         0.01067        
-0.00000        -0.00000        0.00000        
-0.00000        -0.00000        0.00000        
-0.00000        -0.00000        0.00000        
-0.00000        -0.00000        0.00000        
-0.00000        -0.00001        0.00001        
-0.00000        -0.00001        0.00001        
-0.00000        -0.00001        0.00001        
-0.00000        -0.00001        0.00001        
-0.03880        -0.04510        0.00630        
-0.03880        -0.04510        0.00630        
0.03880         0.04510         0.00630        
0.03880         0.04510         0.00630        
0.03880         0.04509         0.00630        
0.03880         0.04509         0.00630        
-0.03880        -0.04509        0.00630        
-0.03880        -0.04509        0.00630        
0.04886         0.04795         0.00091        
-0.04886        -0.04795        0.00091        
-0.04299        -0.04160        0.00139        
0.04299         0.04160         0.00139        
-0.04299        -0.04160        0.00139        
0.04299         0.04160         0.00139        
0.04886         0.04795         0.00091        
-0.04886        -0.04795        0.00091        
0.00002         -0.00000        0.00003        
0.00002         -0.00000        0.00003        
-0.00002        -0.00000        0.00002        
-0.00002        -0.00000        0.00002        
-0.00002        0.00001         0.00003        
-0.00002        0.00001         0.00003        
0.00002         0.00001         0.00001        
0.00002         0.00001         0.00001        
-0.38700        -0.35849        0.02850        
0.38700         0.35849         0.02850        
-0.26020        -0.26014        0.00006        
0.26020         0.26014         0.00006        
-0.26020        -0.26014        0.00006        
0.26020         0.26015         0.00004        
-0.38700        -0.35849        0.02850        
0.38700         0.35849         0.02850        
-0.00000        -0.00000        0.00000        
-0.00000        -0.00000        0.00000        
-0.00000        -0.00000        0.00000        
-0.00000        -0.00000        0.00000        
-0.00000        -0.00001        0.00001        
-0.00000        -0.00001        0.00001        
-0.00000        -0.00001        0.00001        
-0.00000        -0.00001        0.00001        
0.29333         0.28932         0.00401        
0.29333         0.28932         0.00401        
-0.29333        -0.28931        0.00401        
-0.29333        -0.28931        0.00401        
-0.29333        -0.28932        0.00400        
-0.29333        -0.28932        0.00400        
0.29333         0.28931         0.00401        
0.29333         0.28931         0.00401        
-0.31544        -0.33206        0.01662        
0.31544         0.33206         0.01662        
0.37600         0.37394         0.00205        
-0.37600        -0.37394        0.00205        
0.37600         0.37394         0.00205        
-0.37600        -0.37394        0.00205        
-0.31544        -0.33205        0.01661        
0.31544         0.33205         0.01661        
-0.00340        -0.00025        0.00315        
-0.00340        -0.00025        0.00315        
0.00340         0.00024         0.00315        
0.00340         0.00024         0.00315        
0.00340         0.00025         0.00314        
0.00340         0.00025         0.00314        
-0.00340        -0.00024        0.00316        
-0.00340        -0.00024        0.00316        
-0.00000        0.00000         0.00000        
-0.00000        -0.00000        0.00000        
-0.00000        0.00000         0.00000        
-0.00000        -0.00000        0.00000        
-0.00000        0.00000         0.00000        
-0.00000        0.00000         0.00000        
-0.00000        0.00001         0.00001        
-0.00000        0.00001         0.00001        
-0.00000        -0.00001        0.00001        
-0.00000        0.00000         0.00000        
-0.00000        -0.00001        0.00001        
-0.00000        0.00000         0.00000        
-0.01229        -0.00211        0.01018        
0.01229         0.00211         0.01018        
0.01229         0.00211         0.01017        
-0.01229        -0.00211        0.01017        
0.01229         0.00211         0.01017        
-0.01229        -0.00211        0.01017        
0.01229         0.00211         0.01018        
-0.01229        -0.00211        0.01018        
-0.00000        -0.00000        0.00000        
-0.00000        -0.00000        0.00000        
-0.00000        -0.00000        0.00000        
-0.00000        -0.00000        0.00000        
-0.00000        0.00000         0.00000        
-0.00000        0.00000         0.00000        
-0.00000        0.00001         0.00001        
-0.00000        0.00001         0.00001        
-0.00000        -0.00000        0.00000        
-0.00000        -0.00001        0.00001        
-0.00000        -0.00000        0.00000        
-0.00000        -0.00001        0.00001        
-0.00744        0.01014         0.01758        
0.00744         -0.01014        0.01758        
0.00744         -0.01014        0.01758        
-0.00744        0.01014         0.01757        
0.00744         -0.01014        0.01758        
-0.00744        0.01014         0.01758        
0.00744         -0.01013        0.01757        
-0.00744        0.01014         0.01758        
0.00000         -0.00001        0.00001        
0.00000         -0.00000        0.00000        
0.00000         -0.00001        0.00001        
0.00000         -0.00000        0.00000        
0.00000         0.00000         0.00000        
0.00000         0.00000         0.00000        
0.00000         0.00001         0.00001        
0.00000         0.00001         0.00001        
0.00000         -0.00000        0.00000        
0.00000         -0.00001        0.00001        
0.00000         -0.00000        0.00000        
0.00000         -0.00001        0.00001        
-0.00302        0.01359         0.01661        
0.00302         -0.01359        0.01661        
0.00302         -0.01359        0.01661        
-0.00302        0.01360         0.01662        
0.00302         -0.01359        0.01661        
-0.00302        0.01359         0.01661        
0.00302         -0.01359        0.01661        
-0.00302        0.01359         0.01661        
0.00000         -0.00000        0.00000        
0.00000         0.00000         0.00000        
0.00000         -0.00000        0.00000        
0.00000         0.00000         0.00000        
0.00000         -0.00000        0.00000        
0.00000         0.00000         0.00000        
0.00000         -0.00000        0.00000        
0.00000         0.00000         0.00000        
0.00000         0.00000         0.00000        
-0.00000        -0.00000        0.00000        
-0.00000        0.00000         0.00000        
0.00000         -0.00000        0.00000        
-0.00222        0.02055         0.02277        
0.00222         -0.02055        0.02277        
0.00222         -0.02056        0.02277        
