# 1st line: number of mesh points
# abcissa wavefunction wavefunction_1st wavefunction_2nd
1000
# Principal QN=   3 , l=   1 , Occupation=   5.0000
  2.462477732966E-006  3.588057313077E-004  1.457015615776E+002 -6.226999368974E+003
  9.849959442330E-006  1.435003450762E-003  1.456555667040E+002 -6.225112416544E+003
  2.216259066178E-005  3.227934941801E-003  1.455789385444E+002 -6.221968990269E+003
  3.940061395432E-005  5.736503865850E-003  1.454717220069E+002 -6.217571329772E+003
  6.156436892224E-005  8.959176794668E-003  1.453339798898E+002 -6.211922566451E+003
  8.865429222131E-005  1.289398465335E-002  1.451657928088E+002 -6.205026719410E+003
  1.206709175794E-004  1.753852457172E-002  1.449672591036E+002 -6.196888690250E+003
  1.576148758184E-004  2.288996214100E-002  1.447384947238E+002 -6.187514256710E+003
  1.994868948811E-004  2.894503407232E-002  1.444796330951E+002 -6.176910065183E+003
  2.462877998613E-004  3.570005125280E-002  1.441908249651E+002 -6.165083622119E+003
  2.980185130383E-004  4.315090219423E-002  1.438722382295E+002 -6.152043284326E+003
  3.546800539158E-004  5.129305686909E-002  1.435240577389E+002 -6.137798248191E+003
  4.162735392647E-004  6.012157092763E-002  1.431464850868E+002 -6.122358537829E+003
  4.828001831694E-004  6.963109028945E-002  1.427397383781E+002 -6.105734992205E+003
  5.542612970792E-004  7.981585610238E-002  1.423040519805E+002 -6.087939251220E+003
  6.306582898628E-004  9.066971006073E-002  1.418396762571E+002 -6.068983740816E+003
  7.119926678676E-004  1.021861000747E-001  1.413468772820E+002 -6.048881657099E+003
  7.982660349828E-004  1.143580862821E-001  1.408259365394E+002 -6.027646949535E+003
  8.894800927067E-004  1.271783473928E-001  1.402771506051E+002 -6.005294303228E+003
  9.856366402179E-004  1.406391873567E-001  1.397008308142E+002 -5.981839120315E+003
  1.086737574451E-003  1.547325423435E-001  1.390973029114E+002 -5.957297500523E+003
  1.192784890174E-003  1.694499880260E-001  1.384669066886E+002 -5.931686220904E+003
  1.303780680078E-003  1.847827471526E-001  1.378099956071E+002 -5.905022714798E+003
  1.419727134858E-003  2.007216974005E-001  1.371269364074E+002 -5.877325050055E+003
  1.540626543307E-003  2.172573794956E-001  1.364181087060E+002 -5.848611906549E+003
  1.666481292416E-003  2.343800055877E-001  1.356839045797E+002 -5.818902553033E+003
  1.797293867468E-003  2.520794678688E-001  1.349247281402E+002 -5.788216823365E+003
