# 1st line: number of mesh points
# abcissa wavefunction wavefunction_1st wavefunction_2nd
1000
# Principal QN=   4 , l=   0 , Occupation=   2.0010
  2.462477732966E-006  1.870583839036E+001 -7.500343525049E+002  2.658584707322E+004
  9.849959442330E-006  1.870029825068E+001 -7.498379795294E+002  2.657786551873E+004
  2.216259066178E-005  1.869106778644E+001 -7.495108179383E+002  2.656456898835E+004
  3.940061395432E-005  1.867815164741E+001 -7.490530576358E+002  2.654596656517E+004
  6.156436892224E-005  1.866155633714E+001 -7.484649641923E+002  2.652207095044E+004
  8.865429222131E-005  1.864129020689E+001 -7.477468785498E+002  2.649289844854E+004
  1.206709175794E-004  1.861736344780E+001 -7.468992166437E+002  2.645846894763E+004
  1.576148758184E-004  1.858978808130E+001 -7.459224689415E+002  2.641880589616E+004
  1.994868948811E-004  1.855857794794E+001 -7.448171999001E+002  2.637393627511E+004
  2.462877998613E-004  1.852374869441E+001 -7.435840473413E+002  2.632389056616E+004
  2.980185130383E-004  1.848531775894E+001 -7.422237217474E+002  2.626870271569E+004
  3.546800539158E-004  1.844330435514E+001 -7.407370054781E+002  2.620841009480E+004
  4.162735392647E-004  1.839772945407E+001 -7.391247519088E+002  2.614305345532E+004
  4.828001831694E-004  1.834861576483E+001 -7.373878844933E+002  2.607267688196E+004
  5.542612970792E-004  1.829598771359E+001 -7.355273957512E+002  2.599732774058E+004
  6.306582898628E-004  1.823987142100E+001 -7.335443461822E+002  2.591705662278E+004
  7.119926678676E-004  1.818029467821E+001 -7.314398631087E+002  2.583191728675E+004
  7.982660349828E-004  1.811728692137E+001 -7.292151394491E+002  2.574196659462E+004
  8.894800927067E-004  1.805087920472E+001 -7.268714324226E+002  2.564726444636E+004
  9.856366402179E-004  1.798110417231E+001 -7.244100621894E+002  2.554787371025E+004
  1.086737574451E-003  1.790799602835E+001 -7.218324104265E+002  2.544386015018E+004
  1.192784890174E-003  1.783159050632E+001 -7.191399188429E+002  2.533529234973E+004
  1.303780680078E-003  1.775192483677E+001 -7.163340876349E+002  2.522224163333E+004
  1.419727134858E-003  1.766903771394E+001 -7.134164738864E+002  2.510478198445E+004
  1.540626543307E-003  1.758296926127E+001 -7.103886899139E+002  2.498298996106E+004
  1.666481292416E-003  1.749376099569E+001 -7.072524015608E+002  2.485694460844E+004
  1.797293867468E-003  1.740145579103E+001 -7.040093264428E+002  2.472672736954E+004
