# 1st line: number of mesh points
# abcissa wavefunction wavefunction_1st wavefunction_2nd
1000
# Principal QN=   3 , l=   1 , Occupation=   5.0010
  2.462477732966E-006  3.588099272640E-004  1.457032654426E+002 -6.227074085978E+003
  9.849959442330E-006  1.435020231952E-003  1.456572700171E+002 -6.225187109168E+003
  2.216259066178E-005  3.227972689597E-003  1.455806409381E+002 -6.222043642279E+003
  3.940061395432E-005  5.736570948460E-003  1.454734231143E+002 -6.217645924969E+003
  6.156436892224E-005  8.959281561890E-003  1.453356793447E+002 -6.211997088679E+003
  8.865429222131E-005  1.289413543134E-002  1.451674902461E+002 -6.205101152574E+003
  1.206709175794E-004  1.753872965779E-002  1.449689541595E+002 -6.196963018325E+003
  1.576148758184E-004  2.289022979845E-002  1.447401870359E+002 -6.187588463755E+003
  1.994868948811E-004  2.894537252529E-002  1.444813223029E+002 -6.176984135353E+003
  2.462877998613E-004  3.570046868116E-002  1.441925107099E+002 -6.165157539678E+003
  2.980185130383E-004  4.315140672854E-002  1.438739201549E+002 -6.152117033660E+003
  3.546800539158E-004  5.129365658559E-002  1.435257354908E+002 -6.137871813817E+003
  4.162735392647E-004  6.012227384330E-002  1.431481583136E+002 -6.122431904411E+003
  4.828001831694E-004  6.963190435709E-002  1.427414067312E+002 -6.105808144563E+003
  5.542612970792E-004  7.981678920581E-002  1.423057151142E+002 -6.088012174343E+003
  6.306582898628E-004  9.067077001000E-002  1.418413338290E+002 -6.069056419871E+003
  7.119926678676E-004  1.021872946015E-001  1.413485289532E+002 -6.048954077445E+003
  7.982660349828E-004  1.143594230349E-001  1.408275819744E+002 -6.027719096732E+003
  8.894800927067E-004  1.271798339327E-001  1.402787894725E+002 -6.005366163047E+003
  9.856366402179E-004  1.406408311526E-001  1.397024627862E+002 -5.981910678748E+003
  1.086737574451E-003  1.547343507682E-001  1.390989276648E+002 -5.957368743793E+003
  1.192784890174E-003  1.694519683514E-001  1.384685239043E+002 -5.931757135477E+003
  1.303780680078E-003  1.847849065460E-001  1.378116049705E+002 -5.905093287389E+003
  1.419727134858E-003  2.007240429203E-001  1.371285376088E+002 -5.877395267638E+003
  1.540626543307E-003  2.172599180874E-001  1.364197014403E+002 -5.848681756364E+003
  1.666481292416E-003  2.343827440806E-001  1.356854885471E+002 -5.818972022597E+003
  1.797293867468E-003  2.520824129712E-001  1.349263030458E+002 -5.788285900476E+003
  1.933066852148E-003  2.703485057171E-001  1.341425606504E+002 -5.756643764904E+003
  2.073802928647E-003  2.891703012264E-001  1.333346882256E+002 -5.724066506641E+003
  2.219504877777E-003  3.085367856261E-001  1.325031233312E+002 -5.690575506913E+003
  2.370175579090E-003  3.284366617199E-001  1.316483137576E+002 -5.656192611558E+003
  2.525818010992E-003  3.488583586218E-001  1.307707170545E+002 -5.620940104759E+003
  2.686435250879E-003  3.697900415532E-001  1.298708000524E+002 -5.584840682414E+003
  2.852030475254E-003  3.912196217871E-001  1.289490383784E+002 -5.547917425175E+003
  3.022606959872E-003  4.131347667276E-001  1.280059159666E+002 -5.510193771217E+003
  3.198168079872E-003  4.355229101092E-001  1.270419245644E+002 -5.471693488765E+003
  3.378717309917E-003  4.583712623024E-001  1.260575632350E+002 -5.432440648440E+003
  3.564258224347E-003  4.816668207116E-001  1.250533378574E+002 -5.392459595458E+003
  3.754794497325E-003  5.053963802501E-001  1.240297606240E+002 -5.351774921735E+003
  3.950329902993E-003  5.295465438802E-001  1.229873495372E+002 -5.310411437936E+003
  4.150868315631E-003  5.541037332023E-001  1.219266279060E+002 -5.268394145520E+003
  4.356413709820E-003  5.790541990809E-001  1.208481238423E+002 -5.225748208819E+003
  4.566970160612E-003  6.043840322923E-001  1.197523697584E+002 -5.182498927205E+003
  4.782541843700E-003  6.300791741823E-001  1.186399018672E+002 -5.138671707375E+003
  5.003133035593E-003  6.561254273181E-001  1.175112596838E+002 -5.094292035805E+003
  5.228748113801E-003  6.825084661243E-001  1.163669855316E+002 -5.049385451423E+003
  5.459391557015E-003  7.092138474876E-001  1.152076240517E+002 -5.003977518526E+003
  5.695067945303E-003  7.362270213187E-001  1.140337217175E+002 -4.958093799990E+003
  5.935781960296E-003  7.635333410590E-001  1.128458263545E+002 -4.911759830824E+003
  6.181538385392E-003  7.911180741204E-001  1.116444866668E+002 -4.865001092084E+003
  6.432342105956E-003  8.189664122457E-001  1.104302517695E+002 -4.817842985205E+003
  6.688198109528E-003  8.470634817791E-001  1.092036707296E+002 -4.770310806780E+003
  6.949111486034E-003  8.753943538352E-001  1.079652921138E+002 -4.722429723817E+003
  7.215087428003E-003  9.039440543571E-001  1.067156635459E+002 -4.674224749521E+003
  7.486131230784E-003  9.326975740511E-001  1.054553312727E+002 -4.625720719619E+003
  7.762248292776E-003  9.616398781916E-001  1.041848397402E+002 -4.576942269277E+003
  8.043444115654E-003  9.907559162836E-001  1.029047311790E+002 -4.527913810620E+003
  8.329724304602E-003  1.020030631576E+000  1.016155452021E+002 -4.478659510899E+003
  8.621094568555E-003  1.049448970417E+000  1.003178184119E+002 -4.429203271327E+003
  8.917560720438E-003  1.078995891442E+000  9.901208402006E+001 -4.379568706613E+003
  9.219128677417E-003  1.108656374591E+000  9.769887147923E+001 -4.329779125205E+003
  9.525804461149E-003  1.138415429940E+000  9.637870612654E+001 -4.279857510291E+003
  9.837594198038E-003  1.168258106352E+000  9.505210884029E+001 -4.229826501548E+003
  1.015450411950E-002  1.198169499931E+000  9.371959570948E+001 -4.179708377681E+003
