# 1st line: number of mesh points
# abcissa wavefunction wavefunction_1st wavefunction_2nd
1000
# Principal QN=   4 , l=   0 , Occupation=   2.0000
  2.462477732966E-006  1.870600345858E+001 -7.500409663594E+002  2.658608025057E+004
  9.849959442330E-006  1.870046327005E+001 -7.498445916616E+002  2.657809862695E+004
  2.216259066178E-005  1.869123272442E+001 -7.495174272011E+002  2.656480198139E+004
  3.940061395432E-005  1.867831647149E+001 -7.490596628836E+002  2.654619939707E+004
  6.156436892224E-005  1.866172101488E+001 -7.484715642819E+002  2.652230357535E+004
  8.865429222131E-005  1.864145470592E+001 -7.477534723411E+002  2.649313082073E+004
  1.206709175794E-004  1.861752773584E+001 -7.469058030000E+002  2.645870102156E+004
  1.576148758184E-004  1.858995212617E+001 -7.459290467304E+002  2.641903762648E+004
  1.994868948811E-004  1.855874171759E+001 -7.448237679941E+002  2.637416761671E+004
  2.462877998613E-004  1.852391215691E+001 -7.435906046184E+002  2.632412147418E+004
  2.980185130383E-004  1.848548088255E+001 -7.422302670919E+002  2.626893314556E+004
  3.546800539158E-004  1.844346710825E+001 -7.407435377809E+002  2.620864000226E+004
  4.162735392647E-004  1.839789180526E+001 -7.391312700682E+002  2.614328279648E+004
  4.828001831694E-004  1.834877768290E+001 -7.373943874157E+002  2.607290561328E+004
  5.542612970792E-004  1.829614916753E+001 -7.355338823516E+002  2.599755581895E+004
  6.306582898628E-004  1.824003238005E+001 -7.335508153847E+002  2.591728400550E+004
  7.119926678676E-004  1.818045511184E+001 -7.314463138472E+002  2.583214393157E+004
  7.982660349828E-004  1.811744679932E+001 -7.292215706678E+002  2.574219245980E+004
  8.894800927067E-004  1.805103849699E+001 -7.268778430767E+002  2.564748949066E+004
  9.856366402179E-004  1.798126284919E+001 -7.244164512455E+002  2.554809789296E+004
  1.086737574451E-003  1.790815406044E+001 -7.218387768632E+002  2.544408343115E+004
  1.192784890174E-003  1.783174786452E+001 -7.191462616511E+002  2.533551468941E+004
  1.303780680078E-003  1.775208149231E+001 -7.163404058188E+002  2.522246299276E+004
  1.419727134858E-003  1.766919363840E+001 -7.134227664635E+002  2.510500232531E+004
  1.540626543307E-003  1.758312442656E+001 -7.103949559159E+002  2.498320924568E+004
  1.666481292416E-003  1.749391537412E+001 -7.072586400336E+002  2.485716279983E+004
  1.797293867468E-003  1.740160935524E+001 -7.040155364474E+002  2.472694443139E+004
  1.933066852148E-003  1.730625056329E+001 -7.006674127598E+002  2.459263788963E+004
  2.073802928647E-003  1.720788447216E+001 -6.972160847020E+002  2.445432913519E+004
  2.219504877777E-003  1.710655779676E+001 -6.936634142489E+002  2.431210624376E+004
  2.370175579090E-003  1.700231845268E+001 -6.900113076981E+002  2.416605930783E+004
  2.525818010992E-003  1.689521551504E+001 -6.862617137133E+002  2.401628033671E+004
  2.686435250879E-003  1.678529917662E+001 -6.824166213366E+002  2.386286315481E+004
  2.852030475254E-003  1.667262070541E+001 -6.784780579722E+002  2.370590329861E+004
  3.022606959872E-003  1.655723240144E+001 -6.744480873445E+002  2.354549791218E+004
  3.198168079872E-003  1.643918755313E+001 -6.703288074337E+002  2.338174564164E+004
  3.378717309917E-003  1.631854039320E+001 -6.661223483921E+002  2.321474652855E+004
  3.564258224347E-003  1.619534605403E+001 -6.618308704441E+002  2.304460190254E+004
  3.754794497325E-003  1.606966052282E+001 -6.574565617728E+002  2.287141427319E+004
  3.950329902993E-003  1.594154059630E+001 -6.530016363966E+002  2.269528722144E+004
  4.150868315631E-003  1.581104383527E+001 -6.484683320391E+002  2.251632529057E+004
  4.356413709820E-003  1.567822851897E+001 -6.438589079941E+002  2.233463387707E+004
  4.566970160612E-003  1.554315359927E+001 -6.391756429905E+002  2.215031912140E+004
  4.782541843700E-003  1.540587865484E+001 -6.344208330591E+002  2.196348779887E+004
  5.003133035593E-003  1.526646384526E+001 -6.295967894041E+002  2.177424721080E+004
  5.228748113801E-003  1.512496986525E+001 -6.247058362829E+002  2.158270507609E+004
  5.459391557015E-003  1.498145789896E+001 -6.197503088974E+002  2.138896942335E+004
  5.695067945303E-003  1.483598957439E+001 -6.147325512979E+002  2.119314848383E+004
  5.935781960296E-003  1.468862691810E+001 -6.096549143049E+002  2.099535058505E+004
  6.181538385392E-003  1.453943231013E+001 -6.045197534496E+002  2.079568404566E+004
  6.432342105956E-003  1.438846843926E+001 -5.993294269365E+002  2.059425707127E+004
  6.688198109528E-003  1.423579825866E+001 -5.940862936318E+002  2.039117765168E+004
  6.949111486034E-003  1.408148494193E+001 -5.887927110776E+002  2.018655345953E+004
  7.215087428003E-003  1.392559183962E+001 -5.834510335371E+002  1.998049175045E+004
  7.486131230784E-003  1.376818243629E+001 -5.780636100721E+002  1.977309926501E+004
  7.762248292776E-003  1.360932030811E+001 -5.726327826543E+002  1.956448213236E+004
  8.043444115654E-003  1.344906908107E+001 -5.671608843144E+002  1.935474577592E+004
  8.329724304602E-003  1.328749238983E+001 -5.616502373299E+002  1.914399482104E+004
  8.621094568555E-003  1.312465383731E+001 -5.561031514539E+002  1.893233300489E+004
  8.917560720438E-003  1.296061695493E+001 -5.505219221874E+002  1.871986308854E+004
  9.219128677417E-003  1.279544516366E+001 -5.449088290966E+002  1.850668677150E+004
  9.525804461149E-003  1.262920173589E+001 -5.392661341766E+002  1.829290460869E+004
  9.837594198038E-003  1.246194975808E+001 -5.335960802643E+002  1.807861592994E+004
  1.015450411950E-002  1.229375209428E+001 -5.279008895008E+002  1.786391876220E+004
  1.047654056222E-002  1.212467135062E+001 -5.221827618456E+002  1.764890975443E+004
  1.080370996845E-002  1.195476984061E+001 -5.164438736441E+002  1.743368410534E+004
  1.113601888623E-002  1.178410955145E+001 -5.106863762486E+002  1.721833549398E+004
  1.147347396972E-002  1.161275211130E+001 -5.049123946952E+002  1.700295601323E+004
  1.181608197948E-002  1.144075875750E+001 -4.991240264371E+002  1.678763610639E+004
  1.216384978272E-002  1.126819030585E+001 -4.933233401347E+002  1.657246450676E+004
  1.251678435364E-002  1.109510712089E+001 -4.875123745043E+002  1.635752818031E+004
  1.287489277369E-002  1.092156908718E+001 -4.816931372257E+002  1.614291227151E+004
  1.323818223191E-002  1.074763558170E+001 -4.758676039087E+002  1.592870005239E+004
  1.360666002522E-002  1.057336544725E+001 -4.700377171200E+002  1.571497287472E+004
  1.398033355872E-002  1.039881696695E+001 -4.642053854701E+002  1.550181012549E+004
  1.435921034603E-002  1.022404783980E+001 -4.583724827605E+002  1.528928918563E+004
  1.474329800963E-002  1.004911515730E+001 -4.525408471919E+002  1.507748539197E+004
  1.513260428113E-002  9.874075381207E+000 -4.467122806329E+002  1.486647200252E+004
  1.552713700165E-002  9.698984322320E+000 -4.408885479492E+002  1.465632016502E+004
  1.592690412217E-002  9.523897120352E+000 -4.350713763931E+002  1.444709888868E+004
  1.633191370382E-002  9.348868224890E+000 -4.292624550535E+002  1.423887501931E+004
  1.674217391826E-002  9.173951377421E+000 -4.234634343649E+002  1.403171321763E+004
  1.715769304806E-002  8.999199594410E+000 -4.176759256762E+002  1.382567594076E+004
  1.757847948698E-002  8.824665151443E+000 -4.119015008781E+002  1.362082342705E+004
  1.800454174044E-002  8.650399568403E+000 -4.061416920877E+002  1.341721368393E+004
  1.843588842578E-002  8.476453595682E+000 -4.003979913911E+002  1.321490247899E+004
  1.887252827273E-002  8.302877201404E+000 -3.946718506417E+002  1.301394333416E+004
  1.931447012370E-002  8.129719559649E+000 -3.889646813139E+002  1.281438752285E+004
  1.976172293425E-002  7.957029039665E+000 -3.832778544114E+002  1.261628407021E+004
  2.021429577341E-002  7.784853196038E+000 -3.776127004278E+002  1.241967975626E+004
  2.067219782411E-002  7.613238759814E+000 -3.719705093601E+002  1.222461912191E+004
  2.113543838356E-002  7.442231630541E+000 -3.663525307721E+002  1.203114447787E+004
  2.160402686371E-002  7.271876869216E+000 -3.607599739076E+002  1.183929591622E+004
  2.207797279156E-002  7.102218692109E+000 -3.551940078508E+002  1.164911132478E+004
  2.255728580967E-002  6.933300465450E+000 -3.496557617344E+002  1.146062640398E+004
  2.304197567655E-002  6.765164700936E+000 -3.441463249907E+002  1.127387468638E+004
  2.353205226706E-002  6.597853052049E+000 -3.386667476482E+002  1.108888755856E+004
  2.402752557287E-002  6.431406311155E+000 -3.332180406678E+002  1.090569428545E+004
