# 1st line: number of mesh points
# abcissa wavefunction wavefunction_1st wavefunction_2nd
1500
# Principal QN=   6 , l=   0 , Occupation=   2.0010
  1.095162808058E-006  3.179743710515E+001 -4.365677947739E+003  5.608463803554E+005
  4.380660827375E-006  3.178309670548E+001 -4.363835693986E+003  5.605993016822E+005
  9.856522843207E-006  3.175920934610E+001 -4.360767056518E+003  5.601877440178E+005
  1.752279683184E-005  3.172579496702E+001 -4.356474710815E+003  5.596120671988E+005
  2.737954996144E-005  3.168288144402E+001 -4.350962397139E+003  5.588727742969E+005
  3.942686859268E-005  3.163050454864E+001 -4.344234915148E+003  5.579705109220E+005
  5.366485828133E-005  3.156870789672E+001 -4.336298116975E+003  5.569060643267E+005
  7.009364377944E-005  3.149754288580E+001 -4.327158898808E+003  5.556803623166E+005
  8.871336903816E-005  3.141706862139E+001 -4.316825190966E+003  5.542944719659E+005
  1.095241972100E-004  3.132735183236E+001 -4.305305946507E+003  5.527495981429E+005
  1.325263106521E-004  3.122846677546E+001 -4.292611128383E+003  5.510470818462E+005
  1.577199109300E-004  3.112049512937E+001 -4.278751695164E+003  5.491883983556E+005
  1.851052188203E-004  3.100352587826E+001 -4.263739585362E+003  5.471751552011E+005
  2.146824743162E-004  3.087765518529E+001 -4.247587700385E+003  5.450090899532E+005
  2.464519366306E-004  3.074298625624E+001 -4.230309886152E+003  5.426920678387E+005
  2.804138842019E-004  3.059962919336E+001 -4.211920913403E+003  5.402260791863E+005
  3.165686146990E-004  3.044770084012E+001 -4.192436456743E+003  5.376132367071E+005
  3.549164450264E-004  3.028732461672E+001 -4.171873072462E+003  5.348557726135E+005
  3.954577113307E-004  3.011863034703E+001 -4.150248175167E+003  5.319560355836E+005
  4.381927690060E-004  2.994175407709E+001 -4.127580013274E+003  5.289164875749E+005
  4.831219927018E-004  2.975683788564E+001 -4.103887643407E+003  5.257397004936E+005
  5.302457763288E-004  2.956402968699E+001 -4.079190903750E+003  5.224283527258E+005
  5.795645330668E-004  2.936348302662E+001 -4.053510386398E+003  5.189852255363E+005
  6.310786953726E-004  2.915535686993E+001 -4.026867408773E+003  5.154131993415E+005
  6.847887149874E-004  2.893981538453E+001 -3.999283984137E+003  5.117152498626E+005
  7.406950629455E-004  2.871702771650E+001 -3.970782791272E+003  5.078944441672E+005
  7.987982295837E-004  2.848716776099E+001 -3.941387143384E+003  5.039539366041E+005
  8.590987245496E-004  2.825041392774E+001 -3.911120956272E+003  4.998969646411E+005
  9.215970768112E-004  2.800694890175E+001 -3.880008715843E+003  4.957268446100E+005
  9.862938346673E-004  2.775695939977E+001 -3.848075445009E+003  4.914469673691E+005
  1.053189565757E-003  2.750063592294E+001 -3.815346670050E+003  4.870607938885E+005
  1.122284857072E-003  2.723817250604E+001 -3.781848386482E+003  4.825718507677E+005
  1.193580314965E-003  2.696976646391E+001 -3.747607024502E+003  4.779837256906E+005
  1.267076565161E-003  2.669561813534E+001 -3.712649414078E+003  4.733000628291E+005
  1.342774252774E-003  2.641593062517E+001 -3.677002749731E+003  4.685245581995E+005
  1.420674042311E-003  2.613090954471E+001 -3.640694555083E+003  4.636609549828E+005
  1.500776617692E-003  2.584076275130E+001 -3.603752647232E+003  4.587130388136E+005
  1.583082682258E-003  2.554570008727E+001 -3.566205101007E+003  4.536846330489E+005
  1.667592958786E-003  2.524593311878E+001 -3.528080213179E+003  4.485795940210E+005
  1.754308189501E-003  2.494167487507E+001 -3.489406466682E+003  4.434018062856E+005
  1.843229136092E-003  2.463313958860E+001 -3.450212494904E+003  4.381551778707E+005
  1.934356579726E-003  2.432054243637E+001 -3.410527046107E+003  4.328436355344E+005
  2.027691321059E-003  2.400409928304E+001 -3.370378948050E+003  4.274711200406E+005
  2.123234180258E-003  2.368402642621E+001 -3.329797072853E+003  4.220415814581E+005
  2.220985997007E-003  2.336054034428E+001 -3.288810302178E+003  4.165589744920E+005
  2.320947630532E-003  2.303385744734E+001 -3.247447492771E+003  4.110272538543E+005
  2.423119959611E-003  2.270419383143E+001 -3.205737442427E+003  4.054503696806E+005
  2.527503882591E-003  2.237176503671E+001 -3.163708856440E+003  3.998322630002E+005
  2.634100317410E-003  2.203678580974E+001 -3.121390314565E+003  3.941768612669E+005
  2.742910201606E-003  2.169946987037E+001 -3.078810238580E+003  3.884880739566E+005
  2.853934492340E-003  2.136002968360E+001 -3.035996860466E+003  3.827697882376E+005
  2.967174166416E-003  2.101867623661E+001 -2.992978191271E+003  3.770258647222E+005
  3.082630220291E-003  2.067561882153E+001 -2.949781990696E+003  3.712601333031E+005
  3.200303670101E-003  2.033106482402E+001 -2.906435737453E+003  3.654763890821E+005
  3.320195551679E-003  1.998521951813E+001 -2.862966600433E+003  3.596783883965E+005
  3.442306920571E-003  1.963828586759E+001 -2.819401410730E+003  3.538698449479E+005
  3.566638852059E-003  1.929046433396E+001 -2.775766634546E+003  3.480544260399E+005
  3.693192441180E-003  1.894195269168E+001 -2.732088347033E+003  3.422357489287E+005
  3.821968802746E-003  1.859294585047E+001 -2.688392207089E+003  3.364173772907E+005
  3.952969071365E-003  1.824363568504E+001 -2.644703433150E+003  3.306028178137E+005
  4.086194401465E-003  1.789421087259E+001 -2.601046779994E+003  3.247955169131E+005
  4.221645967311E-003  1.754485673799E+001 -2.557446516608E+003  3.189988575793E+005
  4.359324963032E-003  1.719575510705E+001 -2.513926405111E+003  3.132161563583E+005
  4.499232602637E-003  1.684708416778E+001 -2.470509680787E+003  3.074506604690E+005
