# 1st line: number of mesh points
# rho and r_seitz are calculated from total density
# zeta and r_seitz only correct of rho > 1d-12

# abcissa rho drho ddrho zeta r_seitz
1000
  2.462477732966E-006  4.515811678223E+005 -3.545844988791E+007  2.877845678139E+009 -7.916836859543E-007  1.879872857852E-002
  9.849959442330E-006  4.513192976853E+005 -3.543719638741E+007  2.876077518892E+009 -7.916723821870E-007  1.880236375346E-002
  2.216259066178E-005  4.508831904882E+005 -3.540180243597E+007  2.873133026090E+009 -7.916534909681E-007  1.880842386248E-002
  3.940061395432E-005  4.502733600642E+005 -3.535231079661E+007  2.869015853300E+009 -7.916269284206E-007  1.881691113256E-002
  6.156436892224E-005  4.494905243535E+005 -3.528878121565E+007  2.863731104838E+009 -7.915925845960E-007  1.882782868318E-002
  8.865429222131E-005  4.485356039827E+005 -3.521129030117E+007  2.857285325130E+009 -7.915503134950E-007  1.884118052791E-002
  1.206709175794E-004  4.474097204443E+005 -3.511993136741E+007  2.849686485082E+009 -7.914999372765E-007  1.885697157661E-002
  1.576148758184E-004  4.461141938821E+005 -3.501481424545E+007  2.840943965507E+009 -7.914412441084E-007  1.887520763800E-002
  1.994868948811E-004  4.446505404895E+005 -3.489606506080E+007  2.831068537656E+009 -7.913739904103E-007  1.889589542279E-002
  2.462877998613E-004  4.430204695259E+005 -3.476382597850E+007  2.820072340902E+009 -7.912978988355E-007  1.891904254722E-002
  2.980185130383E-004  4.412258799618E+005 -3.461825491640E+007  2.807968857650E+009 -7.912126599954E-007  1.894465753713E-002
  3.546800539158E-004  4.392688567606E+005 -3.445952522757E+007  2.794772885547E+009 -7.911179242363E-007  1.897274983247E-002
  4.162735392647E-004  4.371516668074E+005 -3.428782535261E+007  2.780500507064E+009 -7.910133126250E-007  1.900332979232E-002
  4.828001831694E-004  4.348767544966E+005 -3.410335844296E+007  2.765169056544E+009 -7.908984072848E-007  1.903640870037E-002
