# 1st line: number of mesh points
# abcissa wavefunction wavefunction_1st wavefunction_2nd
1500
# Principal QN=   6 , l=   0 , Occupation=   1.9990
  1.095162808058E-006  3.180040579826E+001 -4.366084224623E+003  5.608982607033E+005
  4.380660827375E-006  3.178606406405E+001 -4.364241800454E+003  5.606511593362E+005
  9.856522843207E-006  3.176217448167E+001 -4.361172879125E+003  5.602395638705E+005
  1.752279683184E-005  3.172875699296E+001 -4.356880136359E+003  5.596638341756E+005
  2.737954996144E-005  3.168583947630E+001 -4.351367312764E+003  5.589244733693E+005
  3.942686859268E-005  3.163345770652E+001 -4.344639208437E+003  5.580221271202E+005
  5.366485828133E-005  3.157165530351E+001 -4.336701676050E+003  5.569575827528E+005
  7.009364377944E-005  3.150048366955E+001 -4.327561612422E+003  5.557317681573E+005
  8.871336903816E-005  3.142000191563E+001 -4.317226948603E+003  5.543457505055E+005
  1.095241972100E-004  3.133027677678E+001 -4.305706638472E+003  5.528007347754E+005
  1.325263106521E-004  3.123138251663E+001 -4.293010645897E+003  5.510980620880E+005
  1.577199109300E-004  3.112340082142E+001 -4.279149930454E+003  5.492392078579E+005
  1.851052188203E-004  3.100642068354E+001 -4.264136431753E+003  5.472257797617E+005
  2.146824743162E-004  3.088053827506E+001 -4.247983052385E+003  5.450595155285E+005
  2.464519366306E-004  3.074585681129E+001 -4.230703639542E+003  5.427422805553E+005
  2.804138842019E-004  3.060248640470E+001 -4.212312965321E+003  5.402760653525E+005
  3.165686146990E-004  3.045054390955E+001 -4.192826705768E+003  5.376629828240E+005
  3.549164450264E-004  3.029015275746E+001 -4.172261418693E+003  5.349052653860E+005
  3.954577113307E-004  3.012144278432E+001 -4.150634520304E+003  5.320052619310E+005
  4.381927690060E-004  2.994455004876E+001 -4.127964260693E+003  5.289654346412E+005
  4.831219927018E-004  2.975961664268E+001 -4.104269698237E+003  5.257883556575E+005
  5.302457763288E-004  2.956679049407E+001 -4.079570672941E+003  5.224767036108E+005
  5.795645330668E-004  2.936622516263E+001 -4.053887778795E+003  5.190332600196E+005
  6.310786953726E-004  2.915807962847E+001 -4.027242335178E+003  5.154609055633E+005
  6.847887149874E-004  2.894251807442E+001 -3.999656357378E+003  5.117626162351E+005
  7.406950629455E-004  2.871970966220E+001 -3.971152526260E+003  5.079414593823E+005
