# 1st line: number of mesh points
# rho and r_seitz are calculated from total density
# zeta and r_seitz only correct of rho > 1d-12

# abcissa rho drho ddrho zeta r_seitz
1500
  1.095162808058E-006  1.356316421299E+007 -3.443383557282E+009  8.962452501539E+011  7.543023422736E-008  6.047651336172E-003
  4.380660827375E-006  1.355185581900E+007 -3.440440213068E+009  8.954736181314E+011  7.542495467451E-008  6.049333029838E-003
  9.856522843207E-006  1.353302986212E+007 -3.435540241040E+009  8.941890343294E+011  7.541611744701E-008  6.052136829531E-003
  1.752279683184E-005  1.350671832827E+007 -3.428692026979E+009  8.923936987378E+011  7.540374685338E-008  6.056064201295E-003
  2.737954996144E-005  1.347296587060E+007 -3.419907277619E+009  8.900906826339E+011  7.538781287233E-008  6.061117198937E-003
  3.942686859268E-005  1.343182968293E+007 -3.409200987443E+009  8.872839199147E+011  7.536830934537E-008  6.067298465365E-003
  5.366485828133E-005  1.338337933788E+007 -3.396591396223E+009  8.839781960103E+011  7.534520193780E-008  6.074611234312E-003
  7.009364377944E-005  1.332769659039E+007 -3.382099937458E+009  8.801791344217E+011  7.531847041178E-008  6.083059332444E-003
  8.871336903816E-005  1.326487514729E+007 -3.365751177923E+009  8.758931809363E+011  7.528810100086E-008  6.092647181842E-003
  1.095241972100E-004  1.319502040394E+007 -3.347572748558E+009  8.711275855800E+011  7.525401692413E-008  6.103379802872E-003
  1.325263106521E-004  1.311824914888E+007 -3.327595266971E+009  8.658903823777E+011  7.521620801235E-008  6.115262817423E-003
  1.577199109300E-004  1.303468923775E+007 -3.305852251856E+009  8.601903669993E+011  7.517467463805E-008  6.128302452527E-003
  1.851052188203E-004  1.294447923756E+007 -3.282380029653E+009  8.540370723763E+011  7.512927406565E-008  6.142505544355E-003
  2.146824743162E-004  1.284776804298E+007 -3.257217633815E+009  8.474407423840E+011  7.508006300524E-008  6.157879542574E-003
  2.464519366306E-004  1.274471446578E+007 -3.230406697074E+009  8.404123036878E+011  7.502690104498E-008  6.174432515085E-003
  2.804138842019E-004  1.263548679936E+007 -3.201991337097E+009  8.329633358617E+011  7.496975354541E-008  6.192173153119E-003
  3.165686146990E-004  1.252026235972E+007 -3.172018036005E+009  8.251060398909E+011  7.490855677106E-008  6.211110776692E-003
  3.549164450264E-004  1.239922700484E+007 -3.140535514168E+009  8.168532051771E+011  7.484326572485E-008  6.231255340428E-003
  3.954577113307E-004  1.227257463414E+007 -3.107594598787E+009  8.082181751704E+011  7.477379843529E-008  6.252617439720E-003
  4.381927690060E-004  1.214050667001E+007 -3.073248087733E+009  7.992148117540E+011  7.470000189647E-008  6.275208317248E-003
  4.831219927018E-004  1.200323152329E+007 -3.037550609163E+009  7.898574585135E+011  7.462192468230E-008  6.299039869831E-003
  5.302457763288E-004  1.186096404462E+007 -3.000558477412E+009  7.801609030259E+011  7.453934400345E-008  6.324124655619E-003
  5.795645330668E-004  1.171392496380E+007 -2.962329545715E+009  7.701403383043E+011  7.445221561215E-008  6.350475901596E-003
  6.310786953726E-004  1.156234031910E+007 -2.922923056266E+009  7.598113235367E+011  7.436052001503E-008  6.378107511415E-003
  6.847887149874E-004  1.140644087863E+007 -2.882399488171E+009  7.491897442605E+011  7.426403526263E-008  6.407034073525E-003
  7.406950629455E-004  1.124646155574E+007 -2.840820403824E+009  7.382917721110E+011  7.416269695931E-008  6.437270869598E-003
  7.987982295837E-004  1.108264082069E+007 -2.798248294256E+009  7.271338242872E+011  7.405638219966E-008  6.468833883231E-003
  8.590987245496E-004  1.091522011038E+007 -2.754746423985E+009  7.157325228716E+011  7.394491775762E-008  6.501739808917E-003
  9.215970768112E-004  1.074444323846E+007 -2.710378675907E+009  7.041046541463E+011  7.382822930327E-008  6.536006061265E-003
  9.862938346673E-004  1.057055580750E+007 -2.665209396741E+009  6.922671280388E+011  7.370620162386E-008  6.571650784447E-003
  1.053189565757E-003  1.039380462551E+007 -2.619303243563E+009  6.802369378347E+011  7.357862071521E-008  6.608692861856E-003
  1.122284857072E-003  1.021443712842E+007 -2.572725031907E+009  6.680311202867E+011  7.344537152693E-008  6.647151925957E-003
  1.193580314965E-003  1.003270081060E+007 -2.525539585944E+009  6.556667162499E+011  7.330627138578E-008  6.687048368290E-003
  1.267076565161E-003  9.848842665057E+006 -2.477811591194E+009  6.431607319647E+011  7.316118729014E-008  6.728403349614E-003
  1.342774252774E-003  9.663108635198E+006 -2.429605450246E+009  6.305301011093E+011  7.300986228223E-008  6.771238810153E-003
  1.420674042311E-003  9.475743079625E+006 -2.380985141899E+009  6.177916477351E+011  7.285221899904E-008  6.815577479908E-003
  1.500776617692E-003  9.286988251697E+006 -2.332014084161E+009  6.049620501930E+011  7.268800900440E-008  6.861442889003E-003
  1.583082682258E-003  9.097083795236E+006 -2.282755001478E+009  5.920578061564E+011  7.251701122923E-008  6.908859378013E-003
  1.667592958786E-003  8.906266257826E+006 -2.233269796580E+009  5.790951988353E+011  7.233904570848E-008  6.957852108247E-003
  1.754308189501E-003  8.714768622962E+006 -2.183619427272E+009  5.660902644742E+011  7.215385236509E-008  7.008447071903E-003
  1.843229136092E-003  8.522819862268E+006 -2.133863788489E+009  5.530587612166E+011  7.196126450984E-008  7.060671102079E-003
  1.934356579726E-003  8.330644508864E+006 -2.084061599920E+009  5.400161394134E+011  7.176101674894E-008  7.114551882541E-003
  2.027691321059E-003  8.138462252855E+006 -2.034270299437E+009  5.269775134456E+011  7.155283482282E-008  7.170117957205E-003
  2.123234180258E-003  7.946487559836E+006 -1.984545942585E+009  5.139576351218E+011  7.133644889888E-008  7.227398739246E-003
  2.220985997007E-003  7.754929313160E+006 -1.934943108322E+009  5.009708687079E+011  7.111162862734E-008  7.286424519757E-003
  2.320947630532E-003  7.563990480623E+006 -1.885514811194E+009  4.880311676349E+011  7.087804726627E-008  7.347226475871E-003
  2.423119959611E-003  7.373867806120E+006 -1.836312420086E+009  4.751520529243E+011  7.063545954587E-008  7.409836678236E-003
  2.527503882591E-003  7.184751526671E+006 -1.787385583666E+009  4.623465933642E+011  7.038350498348E-008  7.474288097754E-003
  2.634100317410E-003  6.996825115167E+006 -1.738782162605E+009  4.496273874605E+011  7.012190776859E-008  7.540614611450E-003
  2.742910201606E-003  6.810265049023E+006 -1.690548168645E+009  4.370065471789E+011  6.985029591466E-008  7.608851007351E-003
  2.853934492340E-003  6.625240604839E+006 -1.642727710522E+009  4.244956834894E+011  6.956833146892E-008  7.679032988238E-003
  2.967174166416E-003  6.441913679068E+006 -1.595362946776E+009  4.121058937140E+011  6.927574038930E-008  7.751197174107E-003
  3.082630220291E-003  6.260438634584E+006 -1.548494045387E+009  3.998477506729E+011  6.897201071916E-008  7.825381103192E-003
  3.200303670101E-003  6.080962172933E+006 -1.502159150219E+009  3.877312936188E+011  6.865688074829E-008  7.901623231345E-003
  3.320195551679E-003  5.903623231966E+006 -1.456394354176E+009  3.757660209386E+011  6.832985238528E-008  7.979962929600E-003
  3.442306920571E-003  5.728552908463E+006 -1.411233678968E+009  3.639608846002E+011  6.799058822255E-008  8.060440479696E-003
  3.566638852059E-003  5.555874405255E+006 -1.366709061373E+009  3.523242863111E+011  6.763861129677E-008  8.143097067322E-003
  3.693192441180E-003  5.385703002286E+006 -1.322850345841E+009  3.408640753534E+011  6.727354546341E-008  8.227974772848E-003
  3.821968802746E-003  5.218146050958E+006 -1.279685283268E+009  3.295875480521E+011  6.689490402263E-008  8.315116559262E-003
