# 1st line: number of mesh points
# abcissa wavefunction wavefunction_1st wavefunction_2nd
1500
# Principal QN=   5 , l=   1 , Occupation=   2.0000
  1.095162808058E-006  5.960036533712E-004  5.441698273154E+002 -8.186658296616E+004
  4.380660827375E-006  2.383430758875E-003  5.439009187237E+002 -8.182768523448E+004
  9.856522843207E-006  5.360530659709E-003  5.434530190175E+002 -8.176289803217E+004
  1.752279683184E-005  9.524388616705E-003  5.428265496388E+002 -8.167228481496E+004
  2.737954996144E-005  1.487093033421E-002  5.420220996508E+002 -8.155593428102E+004
  3.942686859268E-005  2.139492828178E-002  5.410404247861E+002 -8.141396023145E+004
  5.366485828133E-005  2.909000979868E-002  5.398824462243E+002 -8.124650139145E+004
  7.009364377944E-005  3.794866696111E-002  5.385492491055E+002 -8.105372119241E+004
  8.871336903816E-005  4.796226819190E-002  5.370420807799E+002 -8.083580751551E+004
  1.095241972100E-004  5.912107158508E-002  5.353623487991E+002 -8.059297239728E+004
  1.325263106521E-004  7.141423991707E-002  5.335116186522E+002 -8.032545169772E+004
  1.577199109300E-004  8.482985730950E-002  5.314916112531E+002 -8.003350473174E+004
  1.851052188203E-004  9.935494750750E-002  5.293042001825E+002 -7.971741386453E+004
  2.146824743162E-004  1.149754937325E-001  5.269514086930E+002 -7.937748407179E+004
  2.464519366306E-004  1.316764600654E-001  5.244354064813E+002 -7.901404246579E+004
  2.804138842019E-004  1.494418143124E-001  5.217585062361E+002 -7.862743778797E+004
  3.165686146990E-004  1.682545523040E-001  5.189231599687E+002 -7.821803986940E+004
  3.549164450264E-004  1.880967235721E-001  5.159319551339E+002 -7.778623906003E+004
  3.954577113307E-004  2.089494583502E-001  5.127876105498E+002 -7.733244562788E+004
  4.381927690060E-004  2.307929958360E-001  5.094929721253E+002 -7.685708912948E+004
  4.831219927018E-004  2.536067136569E-001  5.060510084041E+002 -7.636061775273E+004
  5.302457763288E-004  2.773691584714E-001  5.024648059347E+002 -7.584349763357E+004
  5.795645330668E-004  3.020580776423E-001  4.987375644767E+002 -7.530621214782E+004
  6.310786953726E-004  3.276504519130E-001  4.948725920529E+002 -7.474926117950E+004
  6.847887149874E-004  3.541225290150E-001  4.908732998580E+002 -7.417316036724E+004
  7.406950629455E-004  3.814498581369E-001  4.867431970346E+002 -7.357844033022E+004
  7.987982295837E-004  4.096073251803E-001  4.824858853268E+002 -7.296564587512E+004
  8.590987245496E-004  4.385691887277E-001  4.781050536234E+002 -7.233533518564E+004
  9.215970768112E-004  4.683091166479E-001  4.736044724016E+002 -7.168807899629E+004
  9.862938346673E-004  4.988002232604E-001  4.689879880824E+002 -7.102445975197E+004
  1.053189565757E-003  5.300151069838E-001  4.642595173097E+002 -7.034507075493E+004
  1.122284857072E-003  5.619258883878E-001  4.594230411644E+002 -6.965051530093E+004
  1.193580314965E-003  5.945042485735E-001  4.544825993256E+002 -6.894140580601E+004
  1.267076565161E-003  6.277214678013E-001  4.494422841903E+002 -6.821836292585E+004
  1.342774252774E-003  6.615484642907E-001  4.443062349638E+002 -6.748201466905E+004
  1.420674042311E-003  6.959558331121E-001  4.390786317318E+002 -6.673299550636E+004
  1.500776617692E-003  7.309138850954E-001  4.337636895271E+002 -6.597194547722E+004
  1.583082682258E-003  7.663926856782E-001  4.283656524012E+002 -6.519950929550E+004
  1.667592958786E-003  8.023620936176E-001  4.228887875131E+002 -6.441633545594E+004
  1.754308189501E-003  8.387917994920E-001  4.173373792471E+002 -6.362307534310E+004
  1.843229136092E-003  8.756513639198E-001  4.117157233695E+002 -6.282038234428E+004
  1.934356579726E-003  9.129102554221E-001  4.060281212361E+002 -6.200891096804E+004
  2.027691321059E-003  9.505378878617E-001  4.002788740621E+002 -6.118931597011E+004
  2.123234180258E-003  9.885036573877E-001  3.944722772630E+002 -6.036225148784E+004
  2.220985997007E-003  1.026776978821E+000  3.886126148786E+002 -5.952837018517E+004
  2.320947630532E-003  1.065327321417E+000  3.827041540898E+002 -5.868832240917E+004
  2.423119959611E-003  1.104124243939E+000  3.767511398367E+002 -5.784275535999E+004
  2.527503882591E-003  1.143137428996E+000  3.707577895496E+002 -5.699231227527E+004
  2.634100317410E-003  1.182336716565E+000  3.647282879999E+002 -5.613763163064E+004
  2.742910201606E-003  1.221692136669E+000  3.586667822810E+002 -5.527934635750E+004
  2.853934492340E-003  1.261173941142E+000  3.525773769268E+002 -5.441808307938E+004
  2.967174166416E-003  1.300752634437E+000  3.464641291759E+002 -5.355446136801E+004
  3.082630220291E-003  1.340399003434E+000  3.403310443895E+002 -5.268909302049E+004
  3.200303670101E-003  1.380084146207E+000  3.341820716291E+002 -5.182258135832E+004
  3.320195551679E-003  1.419779499694E+000  3.280210994016E+002 -5.095552054970E+004
  3.442306920571E-003  1.459456866266E+000  3.218519515772E+002 -5.008849495580E+004
  3.566638852059E-003  1.499088439123E+000  3.156783834872E+002 -4.922207850209E+004
  3.693192441180E-003  1.538646826522E+000  3.095040782042E+002 -4.835683407555E+004
  3.821968802746E-003  1.578105074786E+000  3.033326430132E+002 -4.749331294853E+004
  3.952969071365E-003  1.617436690086E+000  2.971676060744E+002 -4.663205423004E+004
  4.086194401465E-003  1.656615658965E+000  2.910124132839E+002 -4.577358434506E+004
  4.221645967311E-003  1.695616467603E+000  2.848704253343E+002 -4.491841654264E+004
  4.359324963032E-003  1.734414119786E+000  2.787449149781E+002 -4.406705043309E+004
  4.499232602637E-003  1.772984153602E+000  2.726390644975E+002 -4.321997155488E+004
