# 1st line: number of mesh points
# abcissa wavefunction wavefunction_1st wavefunction_2nd
1500
# Principal QN=   6 , l=   0 , Occupation=   1.0010
  1.095162808058E-006  7.413434470932E+000 -5.453555714387E+002  3.770215377395E+004
  4.380660827375E-006  7.411642909753E+000 -5.452317170447E+002  3.769244025386E+004
  9.856522843207E-006  7.408657861128E+000 -5.450253627550E+002  3.767625699280E+004
  1.752279683184E-005  7.404480654294E+000 -5.447366130534E+002  3.765361289375E+004
  2.737954996144E-005  7.399113148637E+000 -5.443656140854E+002  3.762452040965E+004
  3.942686859268E-005  7.392557732144E+000 -5.439125535260E+002  3.758899553215E+004
  5.366485828133E-005  7.384817319425E+000 -5.433776604101E+002  3.754705777720E+004
  7.009364377944E-005  7.375895349292E+000 -5.427612049263E+002  3.749873016741E+004
  8.871336903816E-005  7.365795781910E+000 -5.420634981728E+002  3.744403921136E+004
  1.095241972100E-004  7.354523095514E+000 -5.412848918775E+002  3.738301487973E+004
  1.325263106521E-004  7.342082282712E+000 -5.404257780817E+002  3.731569057831E+004
  1.577199109300E-004  7.328478846351E+000 -5.394865887869E+002  3.724210311798E+004
  1.851052188203E-004  7.313718794985E+000 -5.384677955676E+002  3.716229268167E+004
  2.146824743162E-004  7.297808637922E+000 -5.373699091481E+002  3.707630278831E+004
  2.464519366306E-004  7.280755379870E+000 -5.361934789449E+002  3.698418025386E+004
  2.804138842019E-004  7.262566515191E+000 -5.349390925757E+002  3.688597514939E+004
  3.165686146990E-004  7.243250021760E+000 -5.336073753344E+002  3.678174075635E+004
  3.549164450264E-004  7.222814354443E+000 -5.321989896341E+002  3.667153351907E+004
  3.954577113307E-004  7.201268438202E+000 -5.307146344179E+002  3.655541299444E+004
  4.381927690060E-004  7.178621660835E+000 -5.291550445378E+002  3.643344179897E+004
  4.831219927018E-004  7.154883865359E+000 -5.275209901043E+002  3.630568555323E+004
  5.302457763288E-004  7.130065342042E+000 -5.258132758056E+002  3.617221282372E+004
  5.795645330668E-004  7.104176820103E+000 -5.240327401975E+002  3.603309506221E+004
  6.310786953726E-004  7.077229459080E+000 -5.221802549666E+002  3.588840654278E+004
  6.847887149874E-004  7.049234839885E+000 -5.202567241649E+002  3.573822429642E+004
  7.406950629455E-004  7.020204955549E+000 -5.182630834193E+002  3.558262804338E+004
  7.987982295837E-004  6.990152201675E+000 -5.162002991157E+002  3.542170012341E+004
  8.590987245496E-004  6.959089366604E+000 -5.140693675583E+002  3.525552542377E+004
  9.215970768112E-004  6.927029621313E+000 -5.118713141062E+002  3.508419130537E+004
  9.862938346673E-004  6.893986509052E+000 -5.096071922881E+002  3.490778752683E+004
  1.053189565757E-003  6.859973934733E+000 -5.072780828949E+002  3.472640616680E+004
  1.122284857072E-003  6.825006154088E+000 -5.048850930533E+002  3.454014154447E+004
  1.193580314965E-003  6.789097762597E+000 -5.024293552798E+002  3.434909013846E+004
  1.267076565161E-003  6.752263684218E+000 -4.999120265174E+002  3.415335050404E+004
