# 1st line: number of mesh points
# rho and r_seitz are calculated from total density
# zeta and r_seitz only correct of rho > 1d-12

# abcissa rho drho ddrho zeta r_seitz
1500
  1.095162808058E-006  2.370716788088E+006 -3.336048416984E+008  4.891062063078E+010 -2.203826886804E-008  1.081634488482E-002
  4.380660827375E-006  2.369620993981E+006 -3.334441856678E+008  4.888644574692E+010 -2.203775537033E-008  1.081801191097E-002
  9.856522843207E-006  2.367795832361E+006 -3.331766004936E+008  4.884618115909E+010 -2.203690402690E-008  1.082079080331E-002
  1.752279683184E-005  2.365243044091E+006 -3.328023481873E+008  4.878986714777E+010 -2.203570561350E-008  1.082468233516E-002
  2.737954996144E-005  2.361965062436E+006 -3.323217949583E+008  4.871756001098E+010 -2.203416733340E-008  1.082968758956E-002
  3.942686859268E-005  2.357965009131E+006 -3.317354106096E+008  4.862933196985E+010 -2.203227712704E-008  1.083580795958E-002
  5.366485828133E-005  2.353246689335E+006 -3.310437677618E+008  4.852527104758E+010 -2.203003857978E-008  1.084304514884E-002
  7.009364377944E-005  2.347814585499E+006 -3.302475409098E+008  4.840548092218E+010 -2.202744286888E-008  1.085140117208E-002
  8.871336903816E-005  2.341673850139E+006 -3.293475053122E+008  4.827008075312E+010 -2.202449652970E-008  1.086087835580E-002
  1.095241972100E-004  2.334830297557E+006 -3.283445357174E+008  4.811920498253E+010 -2.202118544550E-008  1.087147933909E-002
  1.325263106521E-004  2.327290394498E+006 -3.272396049289E+008  4.795300311125E+010 -2.201751625200E-008  1.088320707450E-002
  1.577199109300E-004  2.319061249797E+006 -3.260337822122E+008  4.777163945032E+010 -2.201347420743E-008  1.089606482901E-002
  1.851052188203E-004  2.310150603012E+006 -3.247282315490E+008  4.757529284845E+010 -2.200904600428E-008  1.091005618518E-002
  2.146824743162E-004  2.300566812089E+006 -3.233242097403E+008  4.736415639616E+010 -2.200424114492E-008  1.092518504227E-002
  2.464519366306E-004  2.290318840068E+006 -3.218230643655E+008  4.713843710725E+010 -2.199904071462E-008  1.094145561760E-002
  2.804138842019E-004  2.279416240880E+006 -3.202262315988E+008  4.689835557827E+010 -2.199346031981E-008  1.095887244793E-002
  3.165686146990E-004  2.267869144253E+006 -3.185352338917E+008  4.664414562693E+010 -2.198746145566E-008  1.097744039097E-002
  3.549164450264E-004  2.255688239763E+006 -3.167516775233E+008  4.637605391008E+010 -2.198104739859E-008  1.099716462695E-002
  3.954577113307E-004  2.242884760069E+006 -3.148772500264E+008  4.609433952232E+010 -2.197421538032E-008  1.101805066040E-002
  4.381927690060E-004  2.229470463373E+006 -3.129137174943E+008  4.579927357601E+010 -2.196694324926E-008  1.104010432187E-002
  4.831219927018E-004  2.215457615126E+006 -3.108629217745E+008  4.549113876375E+010 -2.195924076757E-008  1.106333176990E-002
  5.302457763288E-004  2.200858969048E+006 -3.087267775551E+008  4.517022890421E+010 -2.195107910547E-008  1.108773949297E-002
  5.795645330668E-004  2.185687747474E+006 -3.065072693515E+008  4.483684847246E+010 -2.194244930656E-008  1.111333431166E-002
  6.310786953726E-004  2.169957621097E+006 -3.042064483987E+008  4.449131211570E+010 -2.193333795879E-008  1.114012338079E-002
