# 1st line: number of mesh points
# abcissa wavefunction wavefunction_1st wavefunction_2nd
1000
# Principal QN=   3 , l=   1 , Occupation=   5.0000
  2.462477732966E-006  3.588695427244E-004  1.457274736691E+002 -6.228143285526E+003
  9.849959442330E-006  1.435258656070E-003  1.456814703462E+002 -6.226255956743E+003
  2.216259066178E-005  3.228509002437E-003  1.456048281105E+002 -6.223111903547E+003
  3.940061395432E-005  5.737524041665E-003  1.454975918790E+002 -6.218713366058E+003
  6.156436892224E-005  8.960770063579E-003  1.453598244626E+002 -6.213063476373E+003
  8.865429222131E-005  1.289627763129E-002  1.451916064931E+002 -6.206166254493E+003
  1.206709175794E-004  1.754164343294E-002  1.449930363297E+002 -6.198026603110E+003
  1.576148758184E-004  2.289403253887E-002  1.447642299454E+002 -6.188650301248E+003
  1.994868948811E-004  2.895018106061E-002  1.445053207925E+002 -6.178043996781E+003
  2.462877998613E-004  3.570639920760E-002  1.442164596486E+002 -6.166215197831E+003
  2.980185130383E-004  4.315857473656E-002  1.438978144430E+002 -6.153172263064E+003
  3.546800539158E-004  5.130217678830E-002  1.435495700632E+002 -6.138924390912E+003
  4.162735392647E-004  6.013226010560E-002  1.431719281427E+002 -6.123481607718E+003
  4.828001831694E-004  6.964346962574E-002  1.427651068300E+002 -6.106854754855E+003
  5.542612970792E-004  7.983004544038E-002  1.423293405394E+002 -6.089055474808E+003
  6.306582898628E-004  9.068582811483E-002  1.418648796839E+002 -6.070096196276E+003
  7.119926678676E-004  1.022042643587E-001  1.413719903906E+002 -6.049990118291E+003
  7.982660349828E-004  1.143784130385E-001  1.408509541993E+002 -6.028751193410E+003
  8.894800927067E-004  1.272009515241E-001  1.403020677450E+002 -6.006394109988E+003
  9.856366402179E-004  1.406641823568E-001  1.397256424244E+002 -5.982934273568E+003
  1.086737574451E-003  1.547600402319E-001  1.391220040468E+002 -5.958387787436E+003
  1.192784890174E-003  1.694800992823E-001  1.384914924714E+002 -5.932771432347E+003
  1.303780680078E-003  1.848155806532E-001  1.378344612294E+002 -5.906102645489E+003
  1.419727134858E-003  2.007573603565E-001  1.371512771337E+002 -5.878399498692E+003
  1.540626543307E-003  2.172959773924E-001  1.364423198757E+002 -5.849680675942E+003
  1.666481292416E-003  2.344216421264E-001  1.357079816097E+002 -5.819965450228E+003
  1.797293867468E-003  2.521242449090E-001  1.349486665268E+002 -5.789273659764E+003
  1.933066852148E-003  2.703933649251E-001  1.341647904173E+002 -5.757625683629E+003
  2.073802928647E-003  2.892182792602E-001  1.333567802245E+002 -5.725042416863E+003
  2.219504877777E-003  3.085879721702E-001  1.325250735883E+002 -5.691545245066E+003
  2.370175579090E-003  3.284911445413E-001  1.316701183812E+002 -5.657156018536E+003
  2.525818010992E-003  3.489162235251E-001  1.307923722365E+002 -5.621897026002E+003
  2.686435250879E-003  3.698513723373E-001  1.298923020701E+002 -5.585790967983E+003
  2.852030475254E-003  3.912845002045E-001  1.289703835956E+002 -5.548860929825E+003
  3.022606959872E-003  4.132032724444E-001  1.280271008353E+002 -5.511130354458E+003
  3.198168079872E-003  4.355951206681E-001  1.270629456260E+002 -5.472623014923E+003
  3.378717309917E-003  4.584472530866E-001  1.260784171213E+002 -5.433362986711E+003
  3.564258224347E-003  4.817466649110E-001  1.250740212918E+002 -5.393374619951E+003
  3.754794497325E-003  5.054801488296E-001  1.240502704225E+002 -5.352682511515E+003
  3.950329902993E-003  5.296343055493E-001  1.230076826093E+002 -5.311311477055E+003
  4.150868315631E-003  5.541955543871E-001  1.219467812553E+002 -5.269286523048E+003
  4.356413709820E-003  5.791501438976E-001  1.208680945672E+002 -5.226632818865E+003
  4.566970160612E-003  6.044841625232E-001  1.197721550530E+002 -5.183375668930E+003
  4.782541843700E-003  6.301835492526E-001  1.186594990211E+002 -5.139540485002E+003
  5.003133035593E-003  6.562341042759E-001  1.175306660832E+002 -5.095152758628E+003
  5.228748113801E-003  6.826214996214E-001  1.163861986592E+002 -5.050238033798E+003
  5.459391557015E-003  7.093312897626E-001  1.152266414867E+002 -5.004821879864E+003
  5.695067945303E-003  7.363489221818E-001  1.140525411361E+002 -4.958929864748E+003
  5.935781960296E-003  7.636597478788E-001  1.128644455299E+002 -4.912587528478E+003
  6.181538385392E-003  7.912490318125E-001  1.116629034685E+002 -4.865820357109E+003
  6.432342105956E-003  8.191019632626E-001  1.104484641640E+002 -4.818653757043E+003
  6.688198109528E-003  8.472036661025E-001  1.092216767793E+002 -4.771113029801E+003
  6.949111486034E-003  8.755392089699E-001  1.079830899773E+002 -4.723223347283E+003
  7.215087428003E-003  9.040936153257E-001  1.067332514770E+002 -4.675009727535E+003
  7.486131230784E-003  9.328518733922E-001  1.054727076205E+002 -4.626497011078E+003
  7.762248292776E-003  9.617989459575E-001  1.042020029478E+002 -4.577709837811E+003
  8.043444115654E-003  9.909197800413E-001  1.029216797835E+002 -4.528672624534E+003
  8.329724304602E-003  1.020199316409E+000  1.016322778333E+002 -4.479409543108E+003
  8.621094568555E-003  1.049622498928E+000  1.003343337919E+002 -4.429944499288E+003
  8.917560720438E-003  1.079174283760E+000  9.902838096217E+001 -4.380301112247E+003
  9.219128677417E-003  1.108839648375E+000  9.771494888707E+001 -4.330502694823E+003
  9.525804461149E-003  1.138603600390E+000  9.639456299302E+001 -4.280572234512E+003
  9.837594198038E-003  1.168451186214E+000  9.506774424655E+001 -4.230532375213E+003
  1.015450411950E-002  1.198367499511E+000  9.373500882374E+001 -4.180405399766E+003
  1.047654056222E-002  1.228337689449E+000  9.239686779300E+001 -4.130213213290E+003
  1.080370996845E-002  1.258346968760E+000  9.105382681127E+001 -4.079977327326E+003
  1.113601888623E-002  1.288380621582E+000  8.970638583413E+001 -4.029718844829E+003
  1.147347396972E-002  1.318424011096E+000  8.835503883972E+001 -3.979458445982E+003
  1.181608197948E-002  1.348462586938E+000  8.700027356676E+001 -3.929216374882E+003
  1.216384978272E-002  1.378481892405E+000  8.564257126690E+001 -3.879012427077E+003
  1.251678435364E-002  1.408467571428E+000  8.428240647121E+001 -3.828865937975E+003
