# 1st line: number of mesh points
# abcissa wavefunction wavefunction_1st wavefunction_2nd
1500
# Principal QN=   6 , l=   0 , Occupation=   2.0000
  1.095162808058E-006  3.179992742222E+001 -4.366018030966E+003  5.608896375324E+005
  4.380660827375E-006  3.178558590544E+001 -4.364175635122E+003  5.606425400269E+005
  9.856522843207E-006  3.176169668525E+001 -4.361106760973E+003  5.602309509934E+005
  1.752279683184E-005  3.172827970316E+001 -4.356814084201E+003  5.596552302956E+005
  2.737954996144E-005  3.168536283714E+001 -4.351301345355E+003  5.589158810432E+005
  3.942686859268E-005  3.163298186147E+001 -4.344573344458E+003  5.580135488947E+005
  5.366485828133E-005  3.157118039536E+001 -4.336635934089E+003  5.569490211621E+005
  7.009364377944E-005  3.150000984030E+001 -4.327496010961E+003  5.557232257208E+005
  8.871336903816E-005  3.141952930638E+001 -4.317161505998E+003  5.543372297256E+005
  1.095241972100E-004  3.132980552761E+001 -4.305641372940E+003  5.527922381356E+005
  1.325263106521E-004  3.123091276646E+001 -4.292945575500E+003  5.510895920504E+005
  1.577199109300E-004  3.112293270792E+001 -4.279085073082E+003  5.492307668612E+005
  1.851052188203E-004  3.100595434302E+001 -4.264071805108E+003  5.472173702192E+005
  2.146824743162E-004  3.088007384235E+001 -4.247918673971E+003  5.450511398258E+005
  2.464519366306E-004  3.074539441963E+001 -4.230639526644E+003  5.427339410485E+005
  2.804138842019E-004  3.060202618563E+001 -4.212249134995E+003  5.402677643661E+005
  3.165686146990E-004  3.045008599283E+001 -4.192763174823E+003  5.376547226490E+005
  3.549164450264E-004  3.028969727095E+001 -4.172198203681E+003  5.348970482780E+005
  3.954577113307E-004  3.012098985389E+001 -4.150571637505E+003  5.319970901084E+005
  4.381927690060E-004  2.994409979818E+001 -4.127901726103E+003  5.289573102834E+005
  4.831219927018E-004  2.975916919355E+001 -4.104207527552E+003  5.257802809031E+005
  5.302457763288E-004  2.956634596571E+001 -4.079508881549E+003  5.224686805559E+005
  5.795645330668E-004  2.936578367201E+001 -4.053826381763E+003  5.190252907163E+005
  6.310786953726E-004  2.915764129012E+001 -4.027181347241E+003  5.154529920182E+005
  6.847887149874E-004  2.894208300034E+001 -3.999595792925E+003  5.117547604073E+005
  7.406950629455E-004  2.871927796181E+001 -3.971092399330E+003  5.079336631827E+005
  7.987982295837E-004  2.848940008313E+001 -3.941694481439E+003  5.039928549314E+005
  8.590987245496E-004  2.825262778781E+001 -3.911425956880E+003  4.999355733655E+005
  9.215970768112E-004  2.800914377498E+001 -3.880311313428E+003  4.957651350674E+005
  9.862938346673E-004  2.775913477582E+001 -3.848375575909E+003  4.914849311512E+005
  1.053189565757E-003  2.750279130621E+001 -3.815644272551E+003  4.870984228488E+005
  1.122284857072E-003  2.724030741593E+001 -3.782143400856E+003  4.826091370258E+005
  1.193580314965E-003  2.697188043508E+001 -3.747899393043E+003  4.780206616373E+005
  1.267076565161E-003  2.669771071796E+001 -3.712939081130E+003  4.733366411305E+005
  1.342774252774E-003  2.641800138511E+001 -3.677289661716E+003  4.685607718012E+005
  1.420674042311E-003  2.613295806377E+001 -3.640978660531E+003  4.636967971131E+005
  1.500776617692E-003  2.584278862737E+001 -3.604033896798E+003  4.587485029873E+005
  1.583082682258E-003  2.554770293448E+001 -3.566483447494E+003  4.537197130697E+005
  1.667592958786E-003  2.524791256765E+001 -3.528355611557E+003  4.486142839845E+005
  1.754308189501E-003  2.494363057264E+001 -3.489678874101E+003  4.434361005811E+005
  1.843229136092E-003  2.463507119850E+001 -3.450481870704E+003  4.381890711832E+005
  1.934356579726E-003  2.432244963890E+001 -3.410793351833E+003  4.328771228462E+005
