# 1st line: number of mesh points
# abcissa wavefunction wavefunction_1st wavefunction_2nd
1500
# Principal QN=   6 , l=   0 , Occupation=   0.9990
  1.095162808058E-006  7.417429715017E+000 -5.456431582978E+002  3.772096110873E+004
  4.380660827375E-006  7.415637209073E+000 -5.455192421197E+002  3.771124313704E+004
  9.856522843207E-006  7.412650586282E+000 -5.453127848883E+002  3.769505245913E+004
  1.752279683184E-005  7.408471176544E+000 -5.450238911352E+002  3.767239798172E+004
  2.737954996144E-005  7.403100840170E+000 -5.446527070730E+002  3.764329216297E+004
  3.942686859268E-005  7.396541966339E+000 -5.441994204624E+002  3.760775100121E+004
  5.366485828133E-005  7.388797471112E+000 -5.436642604433E+002  3.756579402058E+004
  7.009364377944E-005  7.379870795016E+000 -5.430474973278E+002  3.751744425332E+004
  8.871336903816E-005  7.369765900190E+000 -5.423494423567E+002  3.746272821915E+004
  1.095241972100E-004  7.358487267104E+000 -5.415704474190E+002  3.740167590129E+004
  1.325263106521E-004  7.346039890855E+000 -5.407109047354E+002  3.733432071953E+004
  1.577199109300E-004  7.332429277036E+000 -5.397712465057E+002  3.726069950020E+004
  1.851052188203E-004  7.317661437199E+000 -5.387519445204E+002  3.718085244308E+004
  2.146824743162E-004  7.301742883902E+000 -5.376535097380E+002  3.709482308536E+004
  2.464519366306E-004  7.284680625351E+000 -5.364764918269E+002  3.700265826265E+004
  2.804138842019E-004  7.266482159652E+000 -5.352214786745E+002  3.690440806704E+004
  3.165686146990E-004  7.247155468664E+000 -5.338890958619E+002  3.680012580237E+004
  3.549164450264E-004  7.226709011482E+000 -5.324800061062E+002  3.668986793667E+004
  3.954577113307E-004  7.205151717530E+000 -5.309949086716E+002  3.657369405187E+004
  4.381927690060E-004  7.182492979303E+000 -5.294345387481E+002  3.645166679082E+004
  4.831219927018E-004  7.158742644744E+000 -5.277996668004E+002  3.632385180169E+004
  5.302457763288E-004  7.133911009274E+000 -5.260910978867E+002  3.619031767983E+004
  5.795645330668E-004  7.108008807488E+000 -5.243096709491E+002  3.605113590713E+004
  6.310786953726E-004  7.081047204517E+000 -5.224562580757E+002  3.590638078894E+004
  6.847887149874E-004  7.053037787082E+000 -5.205317637353E+002  3.575612938874E+004
  7.406950629455E-004  7.023992554233E+000 -5.185371239864E+002  3.560046146042E+004
  7.987982295837E-004  6.993923907795E+000 -5.164733056610E+002  3.543945937846E+004
  8.590987245496E-004  6.962844642535E+000 -5.143413055234E+002  3.527320806601E+004
  9.215970768112E-004  6.930767936052E+000 -5.121421494068E+002  3.510179492088E+004
  9.862938346673E-004  6.897707338410E+000 -5.098768913273E+002  3.492530973967E+004
  1.053189565757E-003  6.863676761521E+000 -5.075466125762E+002  3.474384463999E+004
  1.122284857072E-003  6.828690468297E+000 -5.051524207933E+002  3.455749398102E+004
  1.193580314965E-003  6.792763061579E+000 -5.026954490202E+002  3.436635428224E+004
  1.267076565161E-003  6.755909472854E+000 -5.001768547371E+002  3.417052414077E+004
  1.342774252774E-003  6.718144950782E+000 -4.975978188813E+002  3.397010414711E+004
  1.420674042311E-003  6.679485049534E+000 -4.949595448518E+002  3.376519679953E+004
  1.500776617692E-003  6.639945616970E+000 -4.922632574984E+002  3.355590641722E+004
  1.583082682258E-003  6.599542782656E+000 -4.895102020979E+002  3.334233905216E+004
  1.667592958786E-003  6.558292945743E+000 -4.867016433191E+002  3.312460239999E+004
  1.754308189501E-003  6.516212762714E+000 -4.838388641761E+002  3.290280570986E+004
  1.843229136092E-003  6.473319135026E+000 -4.809231649721E+002  3.267705969338E+004
  1.934356579726E-003  6.429629196650E+000 -4.779558622360E+002  3.244747643282E+004
  2.027691321059E-003  6.385160301520E+000 -4.749382876502E+002  3.221416928857E+004
  2.123234180258E-003  6.339930010919E+000 -4.718717869739E+002  3.197725280612E+004
  2.220985997007E-003  6.293956080807E+000 -4.687577189611E+002  3.173684262244E+004
  2.320947630532E-003  6.247256449102E+000 -4.655974542753E+002  3.149305537206E+004
  2.423119959611E-003  6.199849222938E+000 -4.623923744020E+002  3.124600859290E+004
  2.527503882591E-003  6.151752665899E+000 -4.591438705601E+002  3.099582063185E+004
  2.634100317410E-003  6.102985185267E+000 -4.558533426135E+002  3.074261055032E+004
  2.742910201606E-003  6.053565319266E+000 -4.525221979844E+002  3.048649802985E+004
  2.853934492340E-003  6.003511724345E+000 -4.491518505686E+002  3.022760327783E+004
  2.967174166416E-003  5.952843162492E+000 -4.457437196552E+002  2.996604693343E+004
  3.082630220291E-003  5.901578488609E+000 -4.422992288509E+002  2.970194997389E+004
  3.200303670101E-003  5.849736637943E+000 -4.388198050102E+002  2.943543362124E+004
  3.320195551679E-003  5.797336613606E+000 -4.353068771734E+002  2.916661924953E+004
  3.442306920571E-003  5.744397474181E+000 -4.317618755125E+002  2.889562829269E+004
  3.566638852059E-003  5.690938321433E+000 -4.281862302862E+002  2.862258215313E+004
  3.693192441180E-003  5.636978288132E+000 -4.245813708065E+002  2.834760211110E+004
  3.821968802746E-003  5.582536526016E+000 -4.209487244158E+002  2.807080923498E+004
  3.952969071365E-003  5.527632193877E+000 -4.172897154770E+002  2.779232429257E+004
  4.086194401465E-003  5.472284445812E+000 -4.136057643776E+002  2.751226766342E+004
  4.221645967311E-003  5.416512419627E+000 -4.098982865474E+002  2.723075925236E+004
  4.359324963032E-003  5.360335225420E+000 -4.061686914930E+002  2.694791840424E+004
  4.499232602637E-003  5.303771934340E+000 -4.024183818481E+002  2.666386382004E+004
