# 1st line: number of mesh points
# abcissa wavefunction wavefunction_1st wavefunction_2nd
1500
# Principal QN=   6 , l=   0 , Occupation=   0.9990
  1.095162808058E-006  7.417320176346E+000 -5.456360423182E+002  3.772062915701E+004
  4.380660827375E-006  7.415527693780E+000 -5.455121272307E+002  3.771091121226E+004
  9.856522843207E-006  7.412541109944E+000 -5.453056718167E+002  3.769472057927E+004
  1.752279683184E-005  7.408361754727E+000 -5.450167806077E+002  3.767206616479E+004
  2.737954996144E-005  7.402991488424E+000 -5.446455998157E+002  3.764296042700E+004
  3.942686859268E-005  7.396432700192E+000 -5.441923172011E+002  3.760741936432E+004
  5.366485828133E-005  7.388688306067E+000 -5.436571619030E+002  3.756546250090E+004
  7.009364377944E-005  7.379761746547E+000 -5.430404042328E+002  3.751711286909E+004
  8.871336903816E-005  7.369656983735E+000 -5.423423554305E+002  3.746239698867E+004
  1.095241972100E-004  7.358378498063E+000 -5.415633673842E+002  3.740134484295E+004
  1.325263106521E-004  7.345931284581E+000 -5.407038323135E+002  3.733398985183E+004
  1.577199109300E-004  7.332320848837E+000 -5.397641824169E+002  3.726036884175E+004
  1.851052188203E-004  7.317553202329E+000 -5.387448894837E+002  3.718052201261E+004
  2.146824743162E-004  7.301634857556E+000 -5.376464644708E+002  3.709449290173E+004
  2.464519366306E-004  7.284572822663E+000 -5.364694570453E+002  3.700232834486E+004
  2.804138842019E-004  7.266374595688E+000 -5.352144550927E+002  3.690407843422E+004
  3.165686146990E-004  7.247048158421E+000 -5.338820841924E+002  3.679979647383E+004
  3.549164450264E-004  7.226601969878E+000 -5.324730070595E+002  3.668953893186E+004
  3.954577113307E-004  7.205044959406E+000 -5.309879229563E+002  3.657336539043E+004
  4.381927690060E-004  7.182386519414E+000 -5.294275670704E+002  3.645133849256E+004
  4.831219927018E-004  7.158636497756E+000 -5.277927098642E+002  3.632352388660E+004
  5.302457763288E-004  7.133805189760E+000 -5.260841563936E+002  3.618999016810E+004
  5.795645330668E-004  7.107903329921E+000 -5.243027455981E+002  3.605080881913E+004
  6.310786953726E-004  7.080942083270E+000 -5.224493495629E+002  3.590605414526E+004
  6.847887149874E-004  7.052933036421E+000 -5.205248727540E+002  3.575580321017E+004
  7.406950629455E-004  7.023888188312E+000 -5.185302512270E+002  3.560013576794E+004
  7.987982295837E-004  6.993819940653E+000 -5.164664518106E+002  3.543913419330E+004
  8.590987245496E-004  6.962741088093E+000 -5.143344712659E+002  3.527288340959E+004
  9.215970768112E-004  6.930664808106E+000 -5.121353354227E+002  3.510147081485E+004
  9.862938346673E-004  6.897604650629E+000 -5.098700982933E+002  3.492498620589E+004
  1.053189565757E-003  6.863574527441E+000 -5.075398411654E+002  3.474352170057E+004
  1.122284857072E-003  6.828588701320E+000 -5.051456716747E+002  3.455717165826E+004
  1.193580314965E-003  6.792661774965E+000 -5.026887228590E+002  3.436603259870E+004
  1.267076565161E-003  6.755808679719E+000 -5.001701521941E+002  3.417020311920E+004
  1.342774252774E-003  6.718044664094E+000 -4.975911406131E+002  3.396978381051E+004
  1.420674042311E-003  6.679385282111E+000 -4.949528915102E+002  3.376487717112E+004
  1.500776617692E-003  6.639846381472E+000 -4.922566297304E+002  3.355558752042E+004
  1.583082682258E-003  6.599444091585E+000 -4.895036005461E+002  3.334202091062E+004
  1.667592958786E-003  6.558194811435E+000 -4.866950686206E+002  3.312428503757E+004
  1.754308189501E-003  6.516115197340E+000 -4.838323169629E+002  3.290248915063E+004
  1.843229136092E-003  6.473222150587E+000 -4.809166458710E+002  3.267674396163E+004
  1.934356579726E-003  6.429532804970E+000 -4.779493718679E+002  3.244716155301E+004
  2.027691321059E-003  6.385064514246E+000 -4.749318266304E+002  3.221385528539E+004
  2.123234180258E-003  6.339834839518E+000 -4.718653559118E+002  3.197693970443E+004
