# 1st line: number of mesh points
# rho and r_seitz are calculated from total density
# zeta and r_seitz only correct of rho > 1d-12

# abcissa rho drho ddrho zeta r_seitz
1500
  1.095162808058E-006  1.356316415251E+007 -3.443383527244E+009  8.962452375049E+011 -7.540635281125E-008  6.047651345161E-003
  4.380660827375E-006  1.355185575862E+007 -3.440440183071E+009  8.954736054981E+011 -7.540108686666E-008  6.049333038822E-003
  9.856522843207E-006  1.353302980190E+007 -3.435540211112E+009  8.941890217221E+011 -7.539227603223E-008  6.052136838507E-003
  1.752279683184E-005  1.350671826828E+007 -3.428691997148E+009  8.923936861669E+011 -7.537995132085E-008  6.056064210261E-003
  2.737954996144E-005  1.347296581090E+007 -3.419907247911E+009  8.900906701097E+011 -7.536405546870E-008  6.061117207889E-003
  3.942686859268E-005  1.343182962359E+007 -3.409200957886E+009  8.872839074473E+011 -7.534459150638E-008  6.067298474299E-003
  5.366485828133E-005  1.338337927896E+007 -3.396591366843E+009  8.839781836097E+011 -7.532155056145E-008  6.074611243226E-003
  7.009364377944E-005  1.332769653195E+007 -3.382099908281E+009  8.801791220978E+011 -7.529489952663E-008  6.083059341334E-003
  8.871336903816E-005  1.326487508939E+007 -3.365751148975E+009  8.758931686988E+011 -7.526460018522E-008  6.092647190706E-003
  1.095241972100E-004  1.319502034664E+007 -3.347572719863E+009  8.711275734383E+011 -7.523061254016E-008  6.103379811706E-003
  1.325263106521E-004  1.311824909224E+007 -3.327595238555E+009  8.658903703413E+011 -7.519291669854E-008  6.115262826223E-003
  1.577199109300E-004  1.303468918182E+007 -3.305852223741E+009  8.601903550770E+011 -7.515148694051E-008  6.128302461292E-003
  1.851052188203E-004  1.294447918240E+007 -3.282380001863E+009  8.540370605771E+011 -7.510620385279E-008  6.142505553080E-003
  2.146824743162E-004  1.284776798863E+007 -3.257217606373E+009  8.474407307163E+011 -7.505709647019E-008  6.157879551256E-003
  2.464519366306E-004  1.274471441230E+007 -3.230406669999E+009  8.404122921600E+011 -7.500406338627E-008  6.174432523721E-003
  2.804138842019E-004  1.263548674680E+007 -3.201991310412E+009  8.329633244817E+011 -7.494706952652E-008  6.192173161705E-003
  3.165686146990E-004  1.252026230812E+007 -3.172018009728E+009  8.251060286662E+011 -7.488605874672E-008  6.211110785226E-003
  3.549164450264E-004  1.239922695423E+007 -3.140535488319E+009  8.168531941151E+011 -7.482089426738E-008  6.231255348906E-003
  3.954577113307E-004  1.227257458457E+007 -3.107594573382E+009  8.082181642781E+011 -7.475157264759E-008  6.252617448138E-003
  4.381927690060E-004  1.214050662152E+007 -3.073248062791E+009  7.992148010378E+011 -7.467799697336E-008  6.275208325603E-003
  4.831219927018E-004  1.200323147591E+007 -3.037550584697E+009  7.898574479797E+011 -7.460008521252E-008  6.299039878120E-003
  5.302457763288E-004  1.186096399838E+007 -3.000558453438E+009  7.801608926804E+011 -7.451772193497E-008  6.324124663837E-003
  5.795645330668E-004  1.171392491873E+007 -2.962329522247E+009  7.701403281525E+011 -7.443084551014E-008  6.350475909741E-003
  6.310786953726E-004  1.156234027523E+007 -2.922923033316E+009  7.598113135837E+011 -7.433933031163E-008  6.378107519483E-003
  6.847887149874E-004  1.140644083597E+007 -2.882399465750E+009  7.491897345109E+011 -7.424304958595E-008  6.407034081513E-003
  7.406950629455E-004  1.124646151432E+007 -2.840820381942E+009  7.382917625692E+011 -7.414194679927E-008  6.437270877501E-003
  7.987982295837E-004  1.108264078052E+007 -2.798248272922E+009  7.271338149569E+011 -7.403587438780E-008  6.468833891046E-003
  8.590987245496E-004  1.091522007149E+007 -2.754746403208E+009  7.157325137563E+011 -7.392468726990E-008  6.501739816640E-003
  9.215970768112E-004  1.074444320084E+007 -2.710378655692E+009  7.041046452491E+011 -7.380826598104E-008  6.536006068892E-003
  9.862938346673E-004  1.057055577117E+007 -2.665209377095E+009  6.922671193623E+011 -7.368646759907E-008  6.571650791974E-003
  1.053189565757E-003  1.039380459048E+007 -2.619303224490E+009  6.802369293810E+011 -7.355918575760E-008  6.608692869281E-003
  1.122284857072E-003  1.021443709469E+007 -2.572725013410E+009  6.680311120578E+011 -7.342622421742E-008  6.647151933274E-003
  1.193580314965E-003  1.003270077816E+007 -2.525539568025E+009  6.556667082472E+011 -7.328742229101E-008  6.687048375496E-003
  1.267076565161E-003  9.848842633919E+006 -2.477811573855E+009  6.431607241891E+011 -7.314262980232E-008  6.728403356705E-003
  1.342774252774E-003  9.663108605350E+006 -2.429605433487E+009  6.305300935616E+011 -7.299164558802E-008  6.771238817125E-003
  1.420674042311E-003  9.475743051060E+006 -2.380985125719E+009  6.177916404154E+011 -7.283432418982E-008  6.815577486757E-003
  1.500776617692E-003  9.286988224405E+006 -2.332014068558E+009  6.049620431014E+011 -7.267042678421E-008  6.861442895724E-003
  1.583082682258E-003  9.097083769204E+006 -2.282754986450E+009  5.920577992923E+011 -7.249979303080E-008  6.908859384603E-003
  1.667592958786E-003  8.906266233040E+006 -2.233269782123E+009  5.790951921979E+011 -7.232215848074E-008  6.957852114701E-003
  1.754308189501E-003  8.714768599405E+006 -2.183619413380E+009  5.660902580623E+011 -7.213735633150E-008  7.008447078218E-003
  1.843229136092E-003  8.522819839922E+006 -2.133863775157E+009  5.530587550287E+011 -7.194512241613E-008  7.060671108250E-003
  1.934356579726E-003  8.330644487707E+006 -2.084061587142E+009  5.400161334477E+011 -7.174522122302E-008  7.114551888564E-003
  2.027691321059E-003  8.138462232865E+006 -2.034270287206E+009  5.269775077000E+011 -7.153741743881E-008  7.170117963075E-003
