# 1st line: number of mesh points
# abcissa wavefunction wavefunction_1st wavefunction_2nd
1500
# Principal QN=   5 , l=   1 , Occupation=   2.0000
  1.095162808058E-006  5.959768784179E-004  5.441453809354E+002 -8.186293605232E+004
  4.380660827375E-006  2.383323685069E-003  5.438764843228E+002 -8.182404003085E+004
  9.856522843207E-006  5.360289841132E-003  5.434286045694E+002 -8.175925567706E+004
  1.752279683184E-005  9.523960737274E-003  5.428021630987E+002 -8.166864644391E+004
  2.737954996144E-005  1.487026225933E-002  5.419977489481E+002 -8.155230102572E+004
  3.942686859268E-005  2.139396710974E-002  5.410161178167E+002 -8.141033321869E+004
  5.366485828133E-005  2.908870291164E-002  5.398581908438E+002 -8.124288174196E+004
  7.009364377944E-005  3.794696207574E-002  5.385250531218E+002 -8.105011001984E+004
  8.871336903816E-005  4.796011340939E-002  5.370179519460E+002 -8.083220592537E+004
  1.095241972100E-004  5.911841544069E-002  5.353382948061E+002 -8.058938148585E+004
  1.325263106521E-004  7.141103142893E-002  5.334876471224E+002 -8.032187255108E+004
  1.577199109300E-004  8.482604602675E-002  5.314677297330E+002 -8.002993842469E+004
  1.851052188203E-004  9.935048355750E-002  5.292804161364E+002 -7.971386145962E+004
  2.146824743162E-004  1.149703278674E-001  5.269277294960E+002 -7.937394661834E+004
  2.464519366306E-004  1.316705437074E-001  5.244118394131E+002 -7.901052099891E+004
  2.804138842019E-004  1.494350995984E-001  5.217350584748E+002 -7.862393332763E+004
  3.165686146990E-004  1.682469921291E-001  5.188998385843E+002 -7.821455341953E+004
  3.549164450264E-004  1.880882716315E-001  5.159087670827E+002 -7.778277160758E+004
  3.954577113307E-004  2.089400691807E-001  5.127645626684E+002 -7.732899814201E+004
  4.381927690060E-004  2.307826248557E-001  5.094700711250E+002 -7.685366256067E+004
  4.831219927018E-004  2.535953172036E-001  5.060282608655E+002 -7.635721303201E+004
  5.302457763288E-004  2.773566938398E-001  5.024422183026E+002 -7.584011567173E+004
  5.795645330668E-004  3.020445031203E-001  4.987151430548E+002 -7.530285383461E+004
  6.310786953726E-004  3.276357268154E-001  4.948503429994E+002 -7.474592738297E+004
  6.847887149874E-004  3.541066137166E-001  4.908512291808E+002 -7.416985193304E+004
  7.406950629455E-004  3.814327141042E-001  4.867213105869E+002 -7.357515808093E+004
  7.987982295837E-004  4.095889150008E-001  4.824641888031E+002 -7.296239060961E+004
  8.590987245496E-004  4.385494761386E-001  4.780835525557E+002 -7.233210767853E+004
  9.215970768112E-004  4.682880665622E-001  4.735831721555E+002 -7.168487999738E+004
  9.862938346673E-004  4.987778017924E-001  4.689668938540E+002 -7.102128998572E+004
