# 1st line: number of mesh points
# abcissa wavefunction wavefunction_1st wavefunction_2nd
1500
# Principal QN=   5 , l=   1 , Occupation=   2.0010
  1.095162808058E-006  5.957825375240E-004  5.439679420538E+002 -8.183553981673E+004
  4.380660827375E-006  2.382546516921E-003  5.436991354293E+002 -8.179665732092E+004
  9.856522843207E-006  5.358541945338E-003  5.432514055582E+002 -8.173189549461E+004
  1.752279683184E-005  9.520855189004E-003  5.426251737174E+002 -8.164131776790E+004
  2.737954996144E-005  1.486541349734E-002  5.418210287393E+002 -8.152501280311E+004
  3.942686859268E-005  2.138699132217E-002  5.408397260604E+002 -8.138309435539E+004
  5.366485828133E-005  2.907921841903E-002  5.396821864996E+002 -8.121570109388E+004
  7.009364377944E-005  3.793458971058E-002  5.383494947719E+002 -8.102299638397E+004
  8.871336903816E-005  4.794447689168E-002  5.368428977391E+002 -8.080516803095E+004
  1.095241972100E-004  5.909914174880E-002  5.351638024016E+002 -8.056242798573E+004
  1.325263106521E-004  7.138775116526E-002  5.333137736356E+002 -8.029501201307E+004
  1.577199109300E-004  8.479839377763E-002  5.312945316812E+002 -8.000317932318E+004
  1.851052188203E-004  9.931809824674E-002  5.291079493861E+002 -7.968721216727E+004
  2.146824743162E-004  1.149328531028E-001  5.267560492112E+002 -7.934741539796E+004
  2.464519366306E-004  1.316276281202E-001  5.242410000043E+002 -7.898411599550E+004
  2.804138842019E-004  1.493863971743E-001  5.215651135498E+002 -7.859766256066E+004
  3.165686146990E-004  1.681921625311E-001  5.187308409003E+002 -7.818842477531E+004
  3.549164450264E-004  1.880269805141E-001  5.157407684990E+002 -7.775679283199E+004
  3.954577113307E-004  2.088719884940E-001  5.125976141019E+002 -7.730317683330E+004
  4.381927690060E-004  2.307074331406E-001  5.093042225060E+002 -7.682800616264E+004
  4.831219927018E-004  2.535126998762E-001  5.058635610957E+002 -7.633172882730E+004
  5.302457763288E-004  2.772663434654E-001  5.022787152149E+002 -7.581481077545E+004
  5.795645330668E-004  3.019461196763E-001  4.985528833744E+002 -7.527773518823E+004
  6.310786953726E-004  3.275290179431E-001  4.946893723069E+002 -7.472100174841E+004
  6.847887149874E-004  3.539912949615E-001  4.906915918772E+002 -7.414512588711E+004
  7.406950629455E-004  3.813085091437E-001  4.865630498602E+002 -7.355063801003E+004
  7.987982295837E-004  4.094555558609E-001  4.823073465971E+002 -7.293808270475E+004
  8.590987245496E-004  4.384067033971E-001  4.779281695405E+002 -7.230801793057E+004
  9.215970768112E-004  4.681356295400E-001  4.734292877004E+002 -7.166101419268E+004
  9.862938346673E-004  4.986154587316E-001  4.688145460019E+002 -7.099765370202E+004
  1.053189565757E-003  5.298187997012E-001  4.640878595665E+002 -7.031852952265E+004
  1.122284857072E-003  5.617177835035E-001  4.592532079286E+002 -6.962424470822E+004
  1.193580314965E-003  5.942841018835E-001  4.543146291990E+002 -6.891541142915E+004
  1.267076565161E-003  6.274890458897E-001  4.492762141870E+002 -6.819265009230E+004
  1.342774252774E-003  6.613035446583E-001  4.441421004930E+002 -6.745658845465E+004
  1.420674042311E-003  6.956982042912E-001  4.389164665831E+002 -6.670786073289E+004
  1.500776617692E-003  7.306433467486E-001  4.336035258584E+002 -6.594710671030E+004
  1.583082682258E-003  7.661090486825E-001  4.282075207282E+002 -6.517497084289E+004
  1.667592958786E-003  8.020651801336E-001  4.227327167024E+002 -6.439210136620E+004
  1.754308189501E-003  8.384814430187E-001  4.171833965102E+002 -6.359914940460E+004
  1.843229136092E-003  8.753274093340E-001  4.115638542601E+002 -6.279676808455E+004
  1.934356579726E-003  9.125725590040E-001  4.058783896496E+002 -6.198561165359E+004
  2.027691321059E-003  9.501863173059E-001  4.001313022371E+002 -6.116633460644E+004
  2.123234180258E-003  9.881380918000E-001  3.943268857848E+002 -6.033959081996E+004
  2.220985997007E-003  1.026397308702E+000  3.884694226859E+002 -5.950603269835E+004
  2.320947630532E-003  1.064933448629E+000  3.825631784821E+002 -5.866631033011E+004
  2.423119959611E-003  1.103716081668E+000  3.766123964853E+002 -5.782107065829E+004
  2.527503882591E-003  1.142714901688E+000  3.706212925096E+002 -5.697095666523E+004
  2.634100317410E-003  1.181899759860E+000  3.645940497248E+002 -5.611660657343E+004
  2.742910201606E-003  1.221240697320E+000  3.585348136391E+002 -5.525865306359E+004
  2.853934492340E-003  1.260707976918E+000  3.524476872192E+002 -5.439772251128E+004
  2.967174166416E-003  1.300272114021E+000  3.463367261569E+002 -5.353443424338E+004
  3.082630220291E-003  1.339903906305E+000  3.402059342885E+002 -5.266939981545E+004
  3.200303670101E-003  1.379574462512E+000  3.340592591742E+002 -5.180322231110E+004
  3.320195551679E-003  1.419255230113E+000  3.279005878446E+002 -5.093649566455E+004
  3.442306920571E-003  1.458918021861E+000  3.217337427211E+002 -5.006980400714E+004
  3.566638852059E-003  1.498535041186E+000  3.155624777138E+002 -4.920372103896E+004
  3.693192441180E-003  1.538078906405E+000  3.093904745044E+002 -4.833880942625E+004
  3.821968802746E-003  1.577522673731E+000  3.032213390179E+002 -4.747562022550E+004
  3.952969071365E-003  1.616839859039E+000  2.970585980868E+002 -4.661469233496E+004
  4.086194401465E-003  1.656004458392E+000  2.909056963134E+002 -4.575655197421E+004
  4.221645967311E-003  1.694990967287E+000  2.847659931306E+002 -4.490171219236E+004
  4.359324963032E-003  1.733774398633E+000  2.786427600676E+002 -4.405067240546E+004
  4.499232602637E-003  1.772330299425E+000  2.725391782192E+002 -4.320391796360E+004
  4.641370120046E-003  1.810634766132E+000  2.664583359234E+002 -4.236191974803E+004
  4.785738769107E-003  1.848664458779E+000  2.604032266466E+002 -4.152513379867E+004
  4.932339823620E-003  1.886396613737E+000  2.543767470780E+002 -4.069400097224E+004
  5.081174577366E-003  1.923809055207E+000  2.483816954344E+002 -3.986894663129E+004
  5.232244344123E-003  1.960880205426E+000  2.424207699726E+002 -3.905038036410E+004
  5.385550457700E-003  1.997589093587E+000  2.364965677123E+002 -3.823869573561E+004
  5.541094271954E-003  2.033915363498E+000  2.306115833646E+002 -3.743427006940E+004
  5.698877160821E-003  2.069839279988E+000  2.247682084684E+002 -3.663746426050E+004
  5.858900518340E-003  2.105341734084E+000  2.189687307287E+002 -3.584862261907E+004
  6.021165758677E-003  2.140404246975E+000  2.132153335578E+002 -3.506807274456E+004
  6.185674316155E-003  2.175008972795E+000  2.075100958143E+002 -3.429612543029E+004
  6.352427645281E-003  2.209138700244E+000  2.018549917373E+002 -3.353307459788E+004
  6.521427220771E-003  2.242776853079E+000  1.962518910723E+002 -3.277919726137E+004
  6.692674537578E-003  2.275907489510E+000  1.907025593841E+002 -3.203475352045E+004
  6.866171110922E-003  2.308515300523E+000  1.852086585527E+002 -3.129998658233E+004
  7.041918476319E-003  2.340585607186E+000  1.797717474478E+002 -3.057512281176E+004
  7.219918189607E-003  2.372104356953E+000  1.743932827752E+002 -2.986037180844E+004
  7.400171826978E-003  2.403058119017E+000  1.690746200918E+002 -2.915592651140E+004
  7.582680985007E-003  2.433434078755E+000  1.638170149809E+002 -2.846196332945E+004
  7.767447280681E-003  2.463220031303E+000  1.586216243849E+002 -2.777864229698E+004
  7.954472351431E-003  2.492404374297E+000  1.534895080855E+002 -2.710610725450E+004
  8.143757855163E-003  2.520976099848E+000  1.484216303284E+002 -2.644448605286E+004
  8.335305470290E-003  2.548924785766E+000  1.434188615825E+002 -2.579389078042E+004
  8.529116895761E-003  2.576240586109E+000  1.384819804298E+002 -2.515441801226E+004
  8.725193851094E-003  2.602914221079E+000  1.336116755759E+002 -2.452614908050E+004
  8.923538076412E-003  2.628936966335E+000  1.288085479764E+002 -2.390915036472E+004
  9.124151332472E-003  2.654300641754E+000  1.240731130696E+002 -2.330347360160E+004
  9.327035400700E-003  2.678997599704E+000  1.194058031101E+002 -2.270915621261E+004
  9.532192083224E-003  2.703020712856E+000  1.148069695935E+002 -2.212622164895E+004
  9.739623202909E-003  2.726363361618E+000  1.102768857668E+002 -2.155467975245E+004
  9.949330603391E-003  2.749019421198E+000  1.058157492146E+002 -2.099452713161E+004
  1.016131614911E-002  2.770983248379E+000  1.014236845153E+002 -2.044574755142E+004
  1.037558172536E-002  2.792249668038E+000  9.710074595802E+001 -1.990831233623E+004
  1.059212923829E-002  2.812813959452E+000  9.284692031368E+001 -1.938218078425E+004
  1.081096061499E-002  2.832671842454E+000  8.866212965142E+001 -1.886730059281E+004
  1.103207780347E-002  2.851819463466E+000  8.454623419392E+001 -1.836360829316E+004
  1.125548277275E-002  2.870253381468E+000  8.049903520313E+001 -1.787102969378E+004
  1.148117751287E-002  2.887970553939E+000  7.652027788936E+001 -1.738948033114E+004
  1.170916403493E-002  2.904968322811E+000  7.260965433628E+001 -1.691886592669E+004
  1.193944437113E-002  2.921244400490E+000  6.876680643455E+001 -1.645908284917E+004
  1.217202057481E-002  2.936796855966E+000  6.499132881710E+001 -1.601001858110E+004
  1.240689472050E-002  2.951624101062E+000  6.128277178898E+001 -1.557155218838E+004
  1.264406890393E-002  2.965724876856E+000  5.764064424518E+001 -1.514355479199E+004
  1.288354524211E-002  2.979098240307E+000  5.406441656965E+001 -1.472589004082E+004
  1.312532587331E-002  2.991743551134E+000  5.055352350942E+001 -1.431841458459E+004
  1.336941295720E-002  3.003660458947E+000  4.710736701742E+001 -1.392097854580E+004
  1.361580867477E-002  3.014848890704E+000  4.372531905818E+001 -1.353342599002E+004
  1.386451522847E-002  3.025309038481E+000  4.040672437079E+001 -1.315559539327E+004
  1.411553484221E-002  3.035041347604E+000  3.715090318355E+001 -1.278732010586E+004
  1.436886976140E-002  3.044046505166E+000  3.395715387522E+001 -1.242842881168E+004
  1.462452225300E-002  3.052325428941E+000  3.082475557797E+001 -1.207874598212E+004
  1.488249460557E-002  3.059879256716E+000  2.775297071725E+001 -1.173809232392E+004
  1.514278912929E-002  3.066709336079E+000  2.474104748447E+001 -1.140628522000E+004
  1.540540815605E-002  3.072817214643E+000  2.178822223812E+001 -1.108313916273E+004
  1.567035403946E-002  3.078204630754E+000  1.889372182982E+001 -1.076846617877E+004
  1.593762915487E-002  3.082873504677E+000  1.605676585162E+001 -1.046207624492E+004
  1.620723589950E-002  3.086825930267E+000  1.327656880142E+001 -1.016377769432E+004
  1.647917669238E-002  3.090064167151E+000  1.055234216367E+001 -9.873377612457E+003
  1.675345397449E-002  3.092590633400E+000  7.883296402650E+000 -9.590682222273E+003
  1.703007020875E-002  3.094407898720E+000  5.268642866125E+000 -9.315497258099E+003
  1.730902788009E-002  3.095518678148E+000  2.707595597344E+000 -9.047628327745E+003
  1.759032949549E-002  3.095925826261E+000  1.993730536829E-001 -8.786881262399E+003
  1.787397758402E-002  3.095632331883E+000 -2.256800269465E+000 -8.533062453938E+003
  1.815997469691E-002  3.094641313309E+000 -4.661692310653E+000 -8.285979179276E+003
  1.844832340760E-002  3.092956014017E+000 -7.016062011024E+000 -8.045439911454E+003
  1.873902631175E-002  3.090579798875E+000 -9.320657980178E+000 -7.811254617178E+003
  1.903208602735E-002  3.087516150826E+000 -1.157621725951E+001 -7.583235040590E+003
  1.932750519470E-002  3.083768668050E+000 -1.378346418302E+001 -7.361194973056E+003
  1.962528647655E-002  3.079341061578E+000 -1.594310933528E+001 -7.144950508827E+003
  1.992543255805E-002  3.074237153355E+000 -1.805584860610E+001 -6.934320286438E+003
  2.022794614689E-002  3.068460874737E+000 -2.012236234100E+001 -6.729125715774E+003
  2.053282997330E-002  3.062016265397E+000 -2.214331458655E+001 -6.529191190744E+003
  2.084008679012E-002  3.054907472631E+000 -2.411935242925E+001 -6.334344287559E+003
  2.114971937286E-002  3.047138751045E+000 -2.605110542651E+001 -6.144415948631E+003
  2.146173051972E-002  3.038714462598E+000 -2.793918512803E+001 -5.959240652146E+003
  2.177612305171E-002  3.029639076991E+000 -2.978418468567E+001 -5.778656567414E+003
  2.209289981264E-002  3.019917172370E+000 -3.158667854963E+001 -5.602505696094E+003
  2.241206366920E-002  3.009553436324E+000 -3.334722224886E+001 -5.430633999461E+003
  2.273361751102E-002  2.998552667168E+000 -3.506635225309E+001 -5.262891511889E+003
  2.305756425072E-002  2.986919775464E+000 -3.674458591390E+001 -5.099132440756E+003
  2.338390682398E-002  2.974659785785E+000 -3.838242148214E+001 -4.939215253007E+003
  2.371264818957E-002  2.961777838670E+000 -3.998033819878E+001 -4.783002748633E+003
  2.404379132944E-002  2.948279192774E+000 -4.153879645616E+001 -4.630362121349E+003
  2.437733924874E-002  2.934169227158E+000 -4.305823802652E+001 -4.481165006778E+003
  2.471329497592E-002  2.919453443732E+000 -4.453908635468E+001 -4.335287518467E+003
