# 1st line: number of mesh points
# abcissa nuclear coulomb dft-vxc_up dft-vxc_down
1500
  1.095162808058E-006 -7.487471214023E+007  6.486091495094E+002 -3.481139628034E+004 -3.481139628034E+004
  4.380660827375E-006 -1.871863703476E+007  6.486091104169E+002 -8.779155115914E+003 -8.779155115914E+003
  9.856522843207E-006 -8.319363867402E+006  6.486089329158E+002 -3.958327491248E+003 -3.958327491248E+003
  1.752279683184E-005 -4.679618258827E+006  6.486084608801E+002 -2.270987980675E+003 -2.270987980675E+003
  2.737954996144E-005 -2.994936005723E+006  6.486074643917E+002 -1.489936206527E+003 -1.489936206527E+003
  3.942686859268E-005 -2.079799967051E+006  6.486056561752E+002 -1.065603283629E+003 -1.065603283629E+003
  5.366485828133E-005 -1.528001799057E+006  6.486026857730E+002 -8.096836966838E+002 -8.096836966838E+002
  7.009364377944E-005 -1.169863565062E+006  6.485981424721E+002 -6.435200929667E+002 -6.435200929667E+002
  8.871336903816E-005 -9.243251709303E+005  6.485915570069E+002 -5.295356103531E+002 -5.295356103531E+002
  1.095241972100E-004 -7.486930019931E+005  6.485824034069E+002 -4.479389057376E+002 -4.479389057376E+002
  1.325263106521E-004 -6.187450597281E+005  6.485701012031E+002 -3.875015140950E+002 -3.875015140950E+002
  1.577199109300E-004 -5.199089925711E+005  6.485540178329E+002 -3.414682574140E+002 -3.414682574140E+002
  1.851052188203E-004 -4.429912917776E+005  6.485334710622E+002 -3.055774324156E+002 -3.055774324156E+002
  2.146824743162E-004 -3.819594508643E+005  6.485077319974E+002 -2.770326884285E+002 -2.770326884285E+002
  2.464519366306E-004 -3.327220760408E+005  6.484760278138E+002 -2.539375243465E+002 -2.539375243465E+002
  2.804138842019E-004 -2.924248927024E+005  6.484375450248E+002 -2.349689389717E+002 -2.349689389717E+002
  3.165686146990E-004 -2.590275731470E+005  6.483914328314E+002 -2.191812613477E+002 -2.191812613477E+002
  3.549164450264E-004 -2.310402945513E+005  6.483368062968E+002 -2.058840270737E+002 -2.058840270737E+002
  3.954577113307E-004 -2.073546618274E+005  6.482727501391E+002 -1.945635992381E+002 -1.945635992381E+002
  4.381927690060E-004 -1.871322527435E+005  6.481983222544E+002 -1.848315012367E+002 -1.848315012367E+002
  4.831219927018E-004 -1.697293876882E+005  6.481125575882E+002 -1.763895422034E+002 -1.763895422034E+002
  5.302457763288E-004 -1.546452676488E+005  6.480144718739E+002 -1.690057752115E+002 -1.690057752115E+002
  5.795645330668E-004 -1.414855384026E+005  6.479030653995E+002 -1.624976065816E+002 -1.624976065816E+002
  6.310786953726E-004 -1.299362513760E+005  6.477773272112E+002 -1.567197247548E+002 -1.567197247548E+002
  6.847887149874E-004 -1.197449639653E+005  6.476362388834E+002 -1.515553387915E+002 -1.515553387915E+002
  7.406950629455E-004 -1.107068267391E+005  6.474787784997E+002 -1.469097286289E+002 -1.469097286289E+002
  7.987982295837E-004 -1.026542084886E+005  6.473039246387E+002 -1.427054353670E+002 -1.427054353670E+002
  8.590987245496E-004 -9.544886711710E+004  6.471106602359E+002 -1.388786317228E+002 -1.388786317228E+002
  9.215970768112E-004 -8.897597666404E+004  6.468979765666E+002 -1.353763529243E+002 -1.353763529243E+002
  9.862938346673E-004 -8.313952406248E+004  6.466648769592E+002 -1.321543625660E+002 -1.321543625660E+002
  1.053189565757E-003 -7.785872806386E+004  6.464103806319E+002 -1.291754923046E+002 -1.291754923046E+002
  1.122284857072E-003 -7.306522892407E+004  6.461335263191E+002 -1.264083388521E+002 -1.264083388521E+002
  1.193580314965E-003 -6.870086492876E+004  6.458333757985E+002 -1.238262330049E+002 -1.238262330049E+002
  1.267076565161E-003 -6.471589977641E+004  6.455090173888E+002 -1.214064176734E+002 -1.214064176734E+002
  1.342774252774E-003 -6.106759928605E+004  6.451595692386E+002 -1.191293878446E+002 -1.191293878446E+002
  1.420674042311E-003 -5.771908091360E+004  6.447841824887E+002 -1.169783570081E+002 -1.169783570081E+002
  1.500776617692E-003 -5.463837791270E+004  6.443820442966E+002 -1.149388230825E+002 -1.149388230825E+002
  1.583082682258E-003 -5.179767356374E+004  6.439523806894E+002 -1.129982131778E+002 -1.129982131778E+002
  1.667592958786E-003 -4.917267104541E+004  6.434944592308E+002 -1.111455912372E+002 -1.111455912372E+002
  1.754308189501E-003 -4.674207216883E+004  6.430075915584E+002 -1.093714161427E+002 -1.093714161427E+002
  1.843229136092E-003 -4.448714399874E+004  6.424911356117E+002 -1.076673405632E+002 -1.076673405632E+002
  1.934356579726E-003 -4.239135682607E+004  6.419444978569E+002 -1.060260428778E+002 -1.060260428778E+002
  2.027691321059E-003 -4.044008037533E+004  6.413671350848E+002 -1.044410860973E+002 -1.044410860973E+002
  2.123234180258E-003 -3.862032778224E+004  6.407585561848E+002 -1.029067989300E+002 -1.029067989300E+002
  2.220985997007E-003 -3.692053894554E+004  6.401183236162E+002 -1.014181751037E+002 -1.014181751037E+002
  2.320947630532E-003 -3.533039648172E+004  6.394460546793E+002 -9.997078780285E+001 -9.997078780285E+001
  2.423119959611E-003 -3.384066879346E+004  6.387414225960E+002 -9.856071667728E+001 -9.856071667728E+001
  2.527503882591E-003 -3.244307578112E+004  6.380041573512E+002 -9.718448535190E+001 -9.718448535190E+001
  2.634100317410E-003 -3.113017353896E+004  6.372340463454E+002 -9.583900774036E+001 -9.583900774036E+001
  2.742910201606E-003 -2.989525502949E+004  6.364309347841E+002 -9.452154177045E+001 -9.452154177045E+001
  2.853934492340E-003 -2.873226425486E+004  6.355947259276E+002 -9.322964937116E+001 -9.322964937116E+001
