# 1st line: number of mesh points
# abcissa wavefunction wavefunction_1st wavefunction_2nd
1000
# Principal QN=   4 , l=   0 , Occupation=   2.0000
  2.462477732966E-006  1.867692260171E+001 -7.489712556782E+002  2.655937377647E+004
  9.849959442330E-006  1.867139031492E+001 -7.487750782676E+002  2.655139387670E+004
  2.216259066178E-005  1.866217293579E+001 -7.484482425951E+002  2.653810010841E+004
  3.940061395432E-005  1.864927510952E+001 -7.479909385303E+002  2.651950156106E+004
  6.156436892224E-005  1.863270333330E+001 -7.474034315953E+002  2.649561094478E+004
  8.865429222131E-005  1.861246595018E+001 -7.466860626693E+002  2.646644457530E+004
  1.206709175794E-004  1.858857314127E+001 -7.458392476105E+002  2.643202235463E+004
  1.576148758184E-004  1.856103691618E+001 -7.448634767943E+002  2.639236774749E+004
  1.994868948811E-004  1.852987110179E+001 -7.437593145702E+002  2.634750775354E+004
  2.462877998613E-004  1.849509132930E+001 -7.425273986369E+002  2.629747287545E+004
  2.980185130383E-004  1.845671501969E+001 -7.411684393376E+002  2.624229708290E+004
  3.546800539158E-004  1.841476136743E+001 -7.396832188755E+002  2.618201777255E+004
  4.162735392647E-004  1.836925132270E+001 -7.380725904526E+002  2.611667572394E+004
  4.828001831694E-004  1.832020757187E+001 -7.363374773310E+002  2.604631505157E+004
  5.542612970792E-004  1.826765451660E+001 -7.344788718195E+002  2.597098315317E+004
  6.306582898628E-004  1.821161825122E+001 -7.324978341878E+002  2.589073065409E+004
  7.119926678676E-004  1.815212653877E+001 -7.303954915075E+002  2.580561134818E+004
  7.982660349828E-004  1.808920878552E+001 -7.281730364249E+002  2.571568213499E+004
  8.894800927067E-004  1.802289601400E+001 -7.258317258652E+002  2.562100295356E+004
  9.856366402179E-004  1.795322083481E+001 -7.233728796711E+002  2.552163671286E+004
  1.086737574451E-003  1.788021741693E+001 -7.207978791782E+002  2.541764921890E+004
  1.192784890174E-003  1.780392145683E+001 -7.181081657288E+002  2.530910909877E+004
  1.303780680078E-003  1.772437014630E+001 -7.153052391266E+002  2.519608772166E+004
  1.419727134858E-003  1.764160213908E+001 -7.123906560356E+002  2.507865911693E+004
  1.540626543307E-003  1.755565751634E+001 -7.093660283242E+002  2.495689988948E+004
  1.666481292416E-003  1.746657775105E+001 -7.062330213583E+002  2.483088913242E+004
  1.797293867468E-003  1.737440567131E+001 -7.029933522459E+002  2.470070833729E+004
  1.933066852148E-003  1.727918542266E+001 -6.996487880351E+002  2.456644130190E+004
  2.073802928647E-003  1.718096242948E+001 -6.962011438691E+002  2.442817403592E+004
  2.219504877777E-003  1.707978335547E+001 -6.926522811014E+002  2.428599466448E+004
  2.370175579090E-003  1.697569606331E+001 -6.890041053727E+002  2.413999332975E+004
  2.525818010992E-003  1.686874957356E+001 -6.852585646537E+002  2.399026209081E+004
  2.686435250879E-003  1.675899402278E+001 -6.814176472563E+002  2.383689482185E+004
  2.852030475254E-003  1.664648062110E+001 -6.774833798160E+002  2.367998710897E+004
  3.022606959872E-003  1.653126160906E+001 -6.734578252493E+002  2.351963614558E+004
  3.198168079872E-003  1.641339021401E+001 -6.693430806884E+002  2.335594062670E+004
  3.378717309917E-003  1.629292060600E+001 -6.651412753961E+002  2.318900064230E+004
  3.564258224347E-003  1.616990785322E+001 -6.608545686653E+002  2.301891756967E+004
  3.754794497325E-003  1.604440787707E+001 -6.564851477044E+002  2.284579396528E+004
  3.950329902993E-003  1.591647740703E+001 -6.520352255135E+002  2.266973345597E+004
  4.150868315631E-003  1.578617393514E+001 -6.475070387528E+002  2.249084062990E+004
  4.356413709820E-003  1.565355567040E+001 -6.429028456076E+002  2.230922092720E+004
  4.566970160612E-003  1.551868149302E+001 -6.382249236520E+002  2.212498053066E+004
  4.782541843700E-003  1.538161090859E+001 -6.334755677149E+002  2.193822625645E+004
  5.003133035593E-003  1.524240400225E+001 -6.286570877517E+002  2.174906544519E+004
  5.228748113801E-003  1.510112139290E+001 -6.237718067229E+002  2.155760585339E+004
  5.459391557015E-003  1.495782418756E+001 -6.188220584848E+002  2.136395554548E+004
  5.695067945303E-003  1.481257393583E+001 -6.138101856937E+002  2.116822278658E+004
  5.935781960296E-003  1.466543258461E+001 -6.087385377267E+002  2.097051593608E+004
  6.181538385392E-003  1.451646243305E+001 -6.036094686221E+002  2.077094334235E+004
  6.432342105956E-003  1.436572608789E+001 -5.984253350424E+002  2.056961323851E+004
  6.688198109528E-003  1.421328641910E+001 -5.931884942615E+002  2.036663363954E+004
  6.949111486034E-003  1.405920651597E+001 -5.879013021798E+002  2.016211224082E+004
  7.215087428003E-003  1.390354964370E+001 -5.825661113690E+002  1.995615631826E+004
  7.486131230784E-003  1.374637920047E+001 -5.771852691499E+002  1.974887263007E+004
  7.762248292776E-003  1.358775867510E+001 -5.717611157037E+002  1.954036732041E+004
  8.043444115654E-003  1.342775160528E+001 -5.662959822217E+002  1.933074582496E+004
  8.329724304602E-003  1.326642153651E+001 -5.607921890931E+002  1.912011277853E+004
  8.621094568555E-003  1.310383198169E+001 -5.552520441345E+002  1.890857192487E+004
  8.917560720438E-003  1.294004638142E+001 -5.496778408630E+002  1.869622602874E+004
  9.219128677417E-003  1.277512806515E+001 -5.440718568134E+002  1.848317679034E+004
  9.525804461149E-003  1.260914021299E+001 -5.384363519033E+002  1.826952476226E+004
  9.837594198038E-003  1.244214581851E+001 -5.327735668466E+002  1.805536926897E+004
  1.015450411950E-002  1.227420765230E+001 -5.270857216167E+002  1.784080832894E+004
