# 1st line: number of mesh points
# rho and r_seitz are calculated from total density
# zeta and r_seitz only correct of rho > 1d-12

# abcissa rho drho ddrho zeta r_seitz
1500
  1.095162808058E-006  1.356316539893E+007 -3.443383888535E+009  8.962453404660E+011  7.541460264254E-008  6.047651159907E-003
  4.380660827375E-006  1.355185700386E+007 -3.440440544024E+009  8.954737083611E+011  7.540930434838E-008  6.049332853538E-003
  9.856522843207E-006  1.353303104516E+007 -3.435540571502E+009  8.941891244219E+011  7.540050082808E-008  6.052136653174E-003
  1.752279683184E-005  1.350671950878E+007 -3.428692356751E+009  8.923937886385E+011  7.538811099828E-008  6.056064024858E-003
  2.737954996144E-005  1.347296704786E+007 -3.419907606506E+009  8.900907722888E+011  7.537218777432E-008  6.061117022397E-003
  3.942686859268E-005  1.343183085624E+007 -3.409201315252E+009  8.872840092700E+011  7.535268432985E-008  6.067298288699E-003
  5.366485828133E-005  1.338338050653E+007 -3.396591722762E+009  8.839782850128E+011  7.532957890855E-008  6.074611057498E-003
  7.009364377944E-005  1.332769775369E+007 -3.382100262539E+009  8.801792230189E+011  7.530285104295E-008  6.083059155458E-003
  8.871336903816E-005  1.326487630455E+007 -3.365751501358E+009  8.758932690764E+011  7.527244940136E-008  6.092647004663E-003
  1.095241972100E-004  1.319502155449E+007 -3.347573070164E+009  8.711276732121E+011  7.523840108266E-008  6.103379625476E-003
  1.325263106521E-004  1.311825029206E+007 -3.327595586568E+009  8.658904694518E+011  7.520061953136E-008  6.115262639787E-003
  1.577199109300E-004  1.303469037290E+007 -3.305852569267E+009  8.601904534663E+011  7.515904214932E-008  6.128302274629E-003
  1.851052188203E-004  1.294448036405E+007 -3.282380344705E+009  8.540371581884E+011  7.511368125995E-008  6.142505366171E-003
  2.146824743162E-004  1.284776916019E+007 -3.257217946340E+009  8.474408274944E+011  7.506442327058E-008  6.157879364083E-003
  2.464519366306E-004  1.274471557310E+007 -3.230407006906E+009  8.404123880511E+011  7.501128076859E-008  6.174432336263E-003
  2.804138842019E-004  1.263548789621E+007 -3.201991644078E+009  8.329634194337E+011  7.495416252541E-008  6.192172973944E-003
  3.165686146990E-004  1.252026344553E+007 -3.172018339979E+009  8.251061226287E+011  7.489296612440E-008  6.211110597142E-003
  3.549164450264E-004  1.239922807905E+007 -3.140535814986E+009  8.168532870396E+011  7.482764885203E-008  6.231255160480E-003
  3.954577113307E-004  1.227257569622E+007 -3.107594896305E+009  8.082182561177E+011  7.475819714079E-008  6.252617259351E-003
  4.381927690060E-004  1.214050771946E+007 -3.073248381812E+009  7.992148917479E+011  7.468443586853E-008  6.275208136436E-003
  4.831219927018E-004  1.200323255960E+007 -3.037550899670E+009  7.898575375173E+011  7.460633752971E-008  6.299039688554E-003
  5.302457763288E-004  1.186096506733E+007 -3.000558764220E+009  7.801609810049E+011  7.452377868802E-008  6.324124473854E-003
  5.795645330668E-004  1.171392597246E+007 -2.962329828704E+009  7.701404152252E+011  7.443668732528E-008  6.350475719322E-003
  6.310786953726E-004  1.156234131328E+007 -2.922923335321E+009  7.598113993681E+011  7.434494330500E-008  6.378107328610E-003
  6.847887149874E-004  1.140644185793E+007 -2.882399763182E+009  7.491898189726E+011  7.424848499164E-008  6.407033890167E-003
  7.406950629455E-004  1.124646251978E+007 -2.840820674691E+009  7.382918456762E+011  7.414713237460E-008  6.437270685665E-003
  7.987982295837E-004  1.108264176911E+007 -2.798248560883E+009  7.271338966793E+011  7.404082522196E-008  6.468833698702E-003
  8.590987245496E-004  1.091522104286E+007 -2.754746686283E+009  7.157325940666E+011  7.392941792556E-008  6.501739623771E-003
  9.215970768112E-004  1.074444415468E+007 -2.710378933793E+009  7.041047241218E+011  7.381274231682E-008  6.536005875481E-003
  9.862938346673E-004  1.057055670718E+007 -2.665209650140E+009  6.922671967745E+011  7.369069321461E-008  6.571650598004E-003
  1.053189565757E-003  1.039380550840E+007 -2.619303492406E+009  6.802370053121E+011  7.356315354016E-008  6.608692674734E-003
  1.122284857072E-003  1.021443799427E+007 -2.572725276133E+009  6.680311864892E+011  7.342990905465E-008  6.647151738136E-003
  1.193580314965E-003  1.003270165920E+007 -2.525539825495E+009  6.556667811626E+011  7.329084568965E-008  6.687048179751E-003
  1.267076565161E-003  9.848843496234E+006 -2.477811826023E+009  6.431607955748E+011  7.314574657944E-008  6.728403160337E-003
  1.342774252774E-003  9.663109448779E+006 -2.429605680309E+009  6.305301634058E+011  7.299449049875E-008  6.771238620119E-003
  1.420674042311E-003  9.475743875472E+006 -2.380985367161E+009  6.177917087087E+011  7.283684701849E-008  6.815577289100E-003
  1.500776617692E-003  9.286989029694E+006 -2.332014304592E+009  6.049621098364E+011  7.267265908933E-008  6.861442697402E-003
  1.583082682258E-003  9.097084555291E+006 -2.282755217056E+009  5.920578644640E+011  7.250170140085E-008  6.908859185603E-003
  1.667592958786E-003  8.906266999869E+006 -2.233270007287E+009  5.790952558032E+011  7.232375822992E-008  6.957851915011E-003
  1.754308189501E-003  8.714769346945E+006 -2.183619633097E+009  5.660903201002E+011  7.213862806105E-008  7.008446877826E-003
  1.843229136092E-003  8.522820568168E+006 -2.133863989428E+009  5.530588155002E+011  7.194607044910E-008  7.060670907146E-003
  1.934356579726E-003  8.330645196677E+006 -2.084061795974E+009  5.400161923558E+011  7.174584636641E-008  7.114551686739E-003
  2.027691321059E-003  8.138462922598E+006 -2.034270490613E+009  5.269775650496E+011  7.153769025340E-008  7.170117760520E-003
