# 1st line: number of mesh points
# abcissa wavefunction wavefunction_1st wavefunction_2nd
1000
# Principal QN=   3 , l=   1 , Occupation=   5.0000
  2.462477732966E-006  3.588739529376E-004  1.457292645519E+002 -6.228210576832E+003
  9.849959442330E-006  1.435276294561E-003  1.456832607320E+002 -6.226323235355E+003
  2.216259066178E-005  3.228548680189E-003  1.456066176680E+002 -6.223179161001E+003
  3.940061395432E-005  5.737594557861E-003  1.454993802774E+002 -6.218780593895E+003
  6.156436892224E-005  8.960880200889E-003  1.453616113714E+002 -6.213130666133E+003
  8.865429222131E-005  1.289643615117E-002  1.451933915823E+002 -6.206233397719E+003
  1.206709175794E-004  1.754185907096E-002  1.449948192702E+002 -6.198093691348E+003
  1.576148758184E-004  2.289431399999E-002  1.447660104085E+002 -6.188717326049E+003
  1.994868948811E-004  2.895053701458E-002  1.445070984507E+002 -6.178110949700E+003
  2.462877998613E-004  3.570683828429E-002  1.442182341752E+002 -6.166282070427E+003
  2.980185130383E-004  4.315910552134E-002  1.438995855125E+002 -6.153239046903E+003
  3.546800539158E-004  5.130280781745E-002  1.435513373514E+002 -6.138991077565E+003
  4.162735392647E-004  6.013299986176E-002  1.431736913266E+002 -6.123548188767E+003
  4.828001831694E-004  6.964432653336E-002  1.427668655883E+002 -6.106921221887E+003
  5.542612970792E-004  7.983102786122E-002  1.423310945523E+002 -6.089121819422E+003
  6.306582898628E-004  9.068694434350E-002  1.418666286333E+002 -6.070162410079E+003
  7.119926678676E-004  1.022055226182E-001  1.413737339602E+002 -6.050056192906E+003
  7.982660349828E-004  1.143798214760E-001  1.408526920748E+002 -6.028817120470E+003
  8.894800927067E-004  1.272025182061E-001  1.403037996142E+002 -6.006459881141E+003
  9.856366402179E-004  1.406659152656E-001  1.397273679771E+002 -5.982999880479E+003
  1.086737574451E-003  1.547619472607E-001  1.391237229753E+002 -5.958453221787E+003
  1.192784890174E-003  1.694821882312E-001  1.384932044703E+002 -5.932836685841E+003
  1.303780680078E-003  1.848178592252E-001  1.378361659960E+002 -5.906167709848E+003
  1.419727134858E-003  2.007598361533E-001  1.371529743678E+002 -5.878464365661E+003
  1.540626543307E-003  2.172986579102E-001  1.364440092798E+002 -5.849745337291E+003
  1.666481292416E-003  2.344245347522E-001  1.357096628894E+002 -5.820029897754E+003
  1.797293867468E-003  2.521273569166E-001  1.349503393904E+002 -5.789337885293E+003
  1.933066852148E-003  2.703967034710E-001  1.341664545764E+002 -5.757689679020E+003
  2.073802928647E-003  2.892218513803E-001  1.333584353940E+002 -5.725106174007E+003
  2.219504877777E-003  3.085917847760E-001  1.325267194862E+002 -5.691608755890E+003
  2.370175579090E-003  3.284952044157E-001  1.316717547290E+002 -5.657219275007E+003
  2.525818010992E-003  3.489205373195E-001  1.307939987594E+002 -5.621960020128E+003
  2.686435250879E-003  3.698559465679E-001  1.298939184967E+002 -5.585853691817E+003
  2.852030475254E-003  3.912893412489E-001  1.289719896585E+002 -5.548923375467E+003
  3.022606959872E-003  4.132083865383E-001  1.280286962708E+002 -5.511192514057E+003
  3.198168079872E-003  4.356005139020E-001  1.270645301745E+002 -5.472684880685E+003
  3.378717309917E-003  4.584529314028E-001  1.260799905272E+002 -5.433424550894E+003
  3.564258224347E-003  4.817526341005E-001  1.250755833038E+002 -5.393435874877E+003
  3.754794497325E-003  5.054864145290E-001  1.240518207934E+002 -5.352743449566E+003
  3.950329902993E-003  5.296408732382E-001  1.230092210964E+002 -5.311372090682E+003
  4.150868315631E-003  5.542024293852E-001  1.219483076203E+002 -5.269346804770E+003
