# 1st line: number of mesh points
# rho and r_seitz are calculated from total density
# zeta and r_seitz only correct of rho > 1d-12

# abcissa rho drho ddrho zeta r_seitz
1000
  2.462477732966E-006  4.515808846801E+005 -3.545842755003E+007  2.877844068280E+009  0.000000000000E+000  1.879873250746E-002
  9.849959442330E-006  4.513190147081E+005 -3.543717406142E+007  2.876075909893E+009  0.000000000000E+000  1.880236768316E-002
  2.216259066178E-005  4.508829077858E+005 -3.540178012978E+007  2.873131418524E+009  0.000000000000E+000  1.880842779342E-002
  3.940061395432E-005  4.502730777461E+005 -3.535228851811E+007  2.869014247739E+009  0.000000000000E+000  1.881691506526E-002
  6.156436892224E-005  4.494902425288E+005 -3.528875897271E+007  2.863729501850E+009  0.000000000000E+000  1.882783261812E-002
  8.865429222131E-005  4.485353227600E+005 -3.521126810161E+007  2.857283725281E+009  0.000000000000E+000  1.884118446560E-002
  1.206709175794E-004  4.474094399314E+005 -3.511990921901E+007  2.849684888934E+009  0.000000000000E+000  1.885697551754E-002
  1.576148758184E-004  4.461139141864E+005 -3.501479215594E+007  2.840942373619E+009  0.000000000000E+000  1.887521158267E-002
  1.994868948811E-004  4.446502617173E+005 -3.489604303785E+007  2.831066950581E+009  0.000000000000E+000  1.889589937170E-002
  2.462877998613E-004  4.430201917827E+005 -3.476380402970E+007  2.820070759189E+009  0.000000000000E+000  1.891904650087E-002
  2.980185130383E-004  4.412256033519E+005 -3.461823304927E+007  2.807967281842E+009  0.000000000000E+000  1.894466149601E-002
  3.546800539158E-004  4.392685813872E+005 -3.445950344954E+007  2.794771316179E+009  0.000000000000E+000  1.897275379708E-002
  4.162735392647E-004  4.371513927724E+005 -3.428780367104E+007  2.780498944666E+009  0.000000000000E+000  1.900333376316E-002
  4.828001831694E-004  4.348764819006E+005 -3.410333686507E+007  2.765167501636E+009  0.000000000000E+000  1.903641267794E-002
  5.542612970792E-004  4.324464659322E+005 -3.390632048904E+007  2.748795537910E+009  0.000000000000E+000  1.907200275568E-002
  6.306582898628E-004  4.298641297374E+005 -3.369698587485E+007  2.731402783055E+009  0.000000000000E+000  1.911011714768E-002
  7.119926678676E-004  4.271324205352E+005 -3.347557777167E+007  2.713010105437E+009  0.000000000000E+000  1.915076994921E-002
  7.982660349828E-004  4.242544422454E+005 -3.324235386435E+007  2.693639470133E+009  0.000000000000E+000  1.919397620692E-002
  8.894800927067E-004  4.212334495675E+005 -3.299758426880E+007  2.673313894864E+009  0.000000000000E+000  1.923975192672E-002
  9.856366402179E-004  4.180728418036E+005 -3.274155100571E+007  2.652057404045E+009  0.000000000000E+000  1.928811408220E-002
  1.086737574451E-003  4.147761564405E+005 -3.247454745414E+007  2.629894981096E+009  0.000000000000E+000  1.933908062350E-002
  1.192784890174E-003  4.113470625098E+005 -3.219687778632E+007  2.606852519135E+009  0.000000000000E+000  1.939267048662E-002
  1.303780680078E-003  4.077893537419E+005 -3.190885638538E+007  2.582956770207E+009  0.000000000000E+000  1.944890360333E-002
  1.419727134858E-003  4.041069415338E+005 -3.161080724747E+007  2.558235293168E+009  0.000000000000E+000  1.950780091140E-002
  1.540626543307E-003  4.003038477467E+005 -3.130306336988E+007  2.532716400384E+009  0.000000000000E+000  1.956938436552E-002
  1.666481292416E-003  3.963841973549E+005 -3.098596612681E+007  2.506429103379E+009  0.000000000000E+000  1.963367694850E-002
  1.797293867468E-003  3.923522109622E+005 -3.065986463447E+007  2.479403057586E+009  0.000000000000E+000  1.970070268306E-002
  1.933066852148E-003  3.882121972076E+005 -3.032511510708E+007  2.451668506341E+009  0.000000000000E+000  1.977048664413E-002
  2.073802928647E-003  3.839685450770E+005 -2.998208020556E+007  2.423256224271E+009  0.000000000000E+000  1.984305497149E-002
  2.219504877777E-003  3.796257161420E+005 -2.963112838046E+007  2.394197460232E+009  0.000000000000E+000  1.991843488303E-002
  2.370175579090E-003  3.751882367440E+005 -2.927263321094E+007  2.364523879933E+009  0.000000000000E+000  1.999665468842E-002
  2.525818010992E-003  3.706606901440E+005 -2.890697274127E+007  2.334267508397E+009  0.000000000000E+000  2.007774380317E-002
  2.686435250879E-003  3.660477086555E+005 -2.853452881677E+007  2.303460672412E+009  0.000000000000E+000  2.016173276329E-002
  2.852030475254E-003  3.613539657808E+005 -2.815568642054E+007  2.272135943107E+009  0.000000000000E+000  2.024865324026E-002
  3.022606959872E-003  3.565841683688E+005 -2.777083301272E+007  2.240326078797E+009  0.000000000000E+000  2.033853805658E-002
  3.198168079872E-003  3.517430488123E+005 -2.738035787398E+007  2.208063968243E+009  0.000000000000E+000  2.043142120158E-002
  3.378717309917E-003  3.468353573032E+005 -2.698465145449E+007  2.175382574452E+009  0.000000000000E+000  2.052733784784E-002
  3.564258224347E-003  3.418658541632E+005 -2.658410473012E+007  2.142314879158E+009  0.000000000000E+000  2.062632436787E-002
  3.754794497325E-003  3.368393022668E+005 -2.617910856729E+007  2.108893828108E+009  0.000000000000E+000  2.072841835124E-002
  3.950329902993E-003  3.317604595726E+005 -2.577005309779E+007  2.075152277279E+009  0.000000000000E+000  2.083365862210E-002
  4.150868315631E-003  3.266340717806E+005 -2.535732710502E+007  2.041122940151E+009  0.000000000000E+000  2.094208525702E-002
  4.356413709820E-003  3.214648651289E+005 -2.494131742296E+007  2.006838336132E+009  0.000000000000E+000  2.105373960322E-002
  4.566970160612E-003  3.162575393458E+005 -2.452240834909E+007  1.972330740274E+009  0.000000000000E+000  2.116866429704E-002
